,transaction_date,ticker,amount,sell_date,weight,gain,holding_time,type_y,party,name,region
362,2020-03-18,WBK,"$1,001 - $15,000",2020-11-13,32500.5,0.4791666601310696,240.0,rep,Republican,Greg Gianforte,W
364,2020-03-18,TEF,"$1,001 - $15,000",2020-11-13,8000.5,-0.14042550514811675,240.0,rep,Republican,Greg Gianforte,W
365,2020-03-18,SWRAY,"$15,001 - $50,000",2020-11-13,32500.5,-0.14523449602966346,240.0,rep,Republican,Greg Gianforte,W
366,2020-03-18,CAJ,"$1,001 - $15,000",2020-11-13,8000.5,-0.11204345666924777,240.0,rep,Republican,Greg Gianforte,W
367,2020-03-18,BUD,"$1,001 - $15,000",2020-11-13,8000.5,0.8862990345281063,240.0,rep,Republican,Greg Gianforte,W
368,2020-03-18,MFG,"$1,001 - $15,000",2020-11-13,32500.5,0.2676055880834595,240.0,rep,Republican,Greg Gianforte,W
369,2020-03-18,JAPSY,"$1,001 - $15,000",2020-11-13,8000.5,-0.013172586303371906,240.0,rep,Republican,Greg Gianforte,W
370,2020-03-18,ING,"$1,001 - $15,000",2020-11-13,8000.5,0.8765957559056284,240.0,rep,Republican,Greg Gianforte,W
371,2020-03-18,MFGP,"$1,001 - $15,000",2020-11-13,8000.5,-0.04999995364083061,240.0,rep,Republican,Greg Gianforte,W
372,2020-08-11,VSAT,"$1,001 - $15,000",2020-11-16,8000.5,-0.12529832479259975,97.0,rep,Republican,Greg Gianforte,W
373,2020-04-29,ALGN,"$100,001 - $250,000",2020-11-18,175000.5,1.0156405007743878,203.0,rep,Republican,Greg Gianforte,W
374,2020-03-27,IFNNY,"$50,001 - $100,000",2020-12-07,75000.5,1.4671186026880296,255.0,rep,Republican,Greg Gianforte,W
375,2020-11-16,IWN,"$1,001 - $15,000",2020-12-18,375000.5,0.06919736293299017,32.0,rep,Republican,Greg Gianforte,W
377,2020-11-16,IWN,"$1,001 - $15,000",2020-12-18,375000.5,0.06919736293299017,32.0,rep,Republican,Greg Gianforte,W
383,2020-05-15,NWN,"$1,001 - $15,000",2020-08-11,75000.5,-0.08745568707090694,88.0,rep,Democrat,Earl Blumenauer,W
384,2020-06-02,POR,"$1,001 - $15,000",2020-08-11,8000.5,-0.1036007961623938,70.0,rep,Democrat,Earl Blumenauer,W
385,2020-01-17,NSP,"$1,001 - $15,000",2020-11-16,8000.5,-0.060420661461462175,304.0,rep,Democrat,Lois Frankel,SE
386,2020-07-24,CIEN,"$1,001 - $15,000",2020-11-20,8000.5,-0.2577574476716627,119.0,rep,Democrat,Lois Frankel,SE
387,2020-02-12,NXPI,"$1,001 - $15,000",2020-12-09,8000.5,0.14140611792963598,301.0,rep,Democrat,Lois Frankel,SE
388,2020-07-15,BLUE,"$1,001 - $15,000",2020-12-11,8000.5,-0.3557882022888099,149.0,rep,Democrat,Lois Frankel,SE
389,2020-02-10,PPL,"$1,001 - $15,000",2020-12-11,8000.5,-0.22259134124949928,305.0,rep,Democrat,Lois Frankel,SE
390,2020-07-15,BLUE,"$1,001 - $15,000",2020-12-11,8000.5,-0.3557882022888099,149.0,rep,Democrat,Lois Frankel,SE
391,2019-12-30,BYND,"$1,001 - $15,000",2019-12-30,32500.5,0.0,0.0,rep,Democrat,James R. Langevin,NE
392,2019-12-30,BYND,"$1,001 - $15,000",2020-01-07,8000.5,0.13135532924257862,8.0,rep,Democrat,James R. Langevin,NE
393,2020-01-17,BABA,"$1,001 - $15,000",2020-02-04,8000.5,-0.02000610271071461,18.0,rep,Democrat,James R. Langevin,NE
394,2020-01-24,CRWD,"$50,001 - $100,000",2020-02-04,75000.5,0.07265823299874738,11.0,rep,Democrat,James R. Langevin,NE
395,2020-01-31,BYND,"$1,001 - $15,000",2020-02-07,8000.5,0.05451914845398007,7.0,rep,Democrat,James R. Langevin,NE
396,2020-01-27,ROKU,"$1,001 - $15,000",2020-02-10,8000.5,0.04753987538957759,14.0,rep,Democrat,James R. Langevin,NE
397,2020-01-27,HUYA,"$1,001 - $15,000",2020-02-10,8000.5,0.13273837815159306,14.0,rep,Democrat,James R. Langevin,NE
398,2020-01-27,FB,"$1,001 - $15,000",2020-02-13,8000.5,-0.008051360203157,17.0,rep,Democrat,James R. Langevin,NE
399,2020-02-28,DIA,"$1,001 - $15,000",2020-03-04,8000.5,0.06414997346975132,5.0,rep,Democrat,James R. Langevin,NE
400,2020-03-12,DIA,"$1,001 - $15,000",2020-03-13,8000.5,0.09429069795129663,1.0,rep,Democrat,James R. Langevin,NE
401,2020-02-21,ROKU,"$1,001 - $15,000",2020-04-20,75000.5,0.08929465804967286,59.0,rep,Democrat,James R. Langevin,NE
402,2020-02-18,HUYA,"$1,001 - $15,000",2020-06-11,8000.5,-0.16180757706758955,114.0,rep,Democrat,James R. Langevin,NE
403,2020-06-19,HUYA,"$1,001 - $15,000",2020-06-22,32500.5,-0.035608275855823684,3.0,rep,Democrat,James R. Langevin,NE
404,2020-06-19,HUYA,"$1,001 - $15,000",2020-06-22,32500.5,-0.035608275855823684,3.0,rep,Democrat,James R. Langevin,NE
405,2020-06-26,Z,"$50,001 - $100,000",2020-07-06,75000.5,0.10235651396097536,10.0,rep,Democrat,James R. Langevin,NE
406,2020-01-29,AAPL,"$1,001 - $15,000",2020-02-03,8000.5,-0.048344307987986036,5.0,rep,Democrat,Josh Gottheimer,NE
407,2020-01-10,UBSI,"$1,001 - $15,000",2020-02-03,8000.5,-0.07820478148376042,24.0,rep,Democrat,Josh Gottheimer,NE
408,2020-02-13,MSFT,"$250,001 - $500,000",2020-02-13,175000.5,0.0,0.0,rep,Democrat,Josh Gottheimer,NE
409,2020-02-13,MSFT,"$50,001 - $100,000",2020-02-13,75000.5,0.0,0.0,rep,Democrat,Josh Gottheimer,NE
410,2020-02-13,MSFT,"$250,001 - $500,000",2020-02-13,175000.5,0.0,0.0,rep,Democrat,Josh Gottheimer,NE
411,2020-02-13,MSFT,"$250,001 - $500,000",2020-03-06,75000.5,-0.1205160229738167,22.0,rep,Democrat,Josh Gottheimer,NE
412,2020-03-06,MSFT,"$100,001 - $250,000",2020-03-06,75000.5,0.0,0.0,rep,Democrat,Josh Gottheimer,NE
413,2020-03-06,MSFT,"$15,001 - $50,000",2020-03-06,175000.5,0.0,0.0,rep,Democrat,Josh Gottheimer,NE
414,2020-03-12,MSFT,"$15,001 - $50,000",2020-03-12,75000.5,0.0,0.0,rep,Democrat,Josh Gottheimer,NE
415,2020-01-10,CCL,"$1,001 - $15,000",2020-03-13,8000.5,-0.6401228152950857,63.0,rep,Democrat,Josh Gottheimer,NE
416,2020-03-17,MSFT,"$15,001 - $50,000",2020-03-20,75000.5,-0.06290510172594937,3.0,rep,Democrat,Josh Gottheimer,NE
417,2020-03-20,MSFT,"$50,001 - $100,000",2020-03-20,75000.5,0.0,0.0,rep,Democrat,Josh Gottheimer,NE
418,2020-01-10,DNTUY,"$1,001 - $15,000",2020-03-26,8000.5,-0.4038194654854351,76.0,rep,Democrat,Josh Gottheimer,NE
419,2020-03-20,MSFT,"$100,001 - $250,000",2020-11-17,175000.5,0.5614124294412962,242.0,rep,Democrat,Josh Gottheimer,NE
420,2020-01-10,SLB,"$1,001 - $15,000",2020-04-13,8000.5,-0.5995481025353799,94.0,rep,Democrat,Josh Gottheimer,NE
421,2020-03-23,AAPL,"$1,001 - $15,000",2020-04-20,8000.5,0.23425591078317706,28.0,rep,Democrat,Josh Gottheimer,NE
422,2020-01-10,CENT,"$1,001 - $15,000",2020-05-07,8000.5,0.08845912601587175,118.0,rep,Democrat,Josh Gottheimer,NE
423,2020-03-13,NSRGY,"$1,001 - $15,000",2020-05-11,8000.5,0.11630057528235888,59.0,rep,Democrat,Josh Gottheimer,NE
424,2020-01-14,AMGN,"$1,001 - $15,000",2020-10-22,8000.5,-0.050083351135253903,282.0,rep,Democrat,Josh Gottheimer,NE
425,2020-03-20,MSFT,"$100,001 - $250,000",2020-11-17,175000.5,0.5614124294412962,242.0,rep,Democrat,Josh Gottheimer,NE
426,2020-02-28,NVDA,"$1,001 - $15,000",2021-07-28,8000.5,1.8885843446534747,516.0,rep,Democrat,Josh Gottheimer,NE
427,2020-01-10,BIDU,"$1,001 - $15,000",2020-06-03,8000.5,-0.22185315048972049,145.0,rep,Democrat,Josh Gottheimer,NE
428,2020-01-22,EXAS,"$1,001 - $15,000",2020-09-15,8000.5,-0.1945029633401001,237.0,rep,Democrat,Josh Gottheimer,NE
429,2020-01-10,BIDU,"$1,001 - $15,000",2020-06-03,8000.5,-0.22185315048972049,145.0,rep,Democrat,Josh Gottheimer,NE
430,2020-01-22,EXAS,"$1,001 - $15,000",2020-09-15,8000.5,-0.1945029633401001,237.0,rep,Democrat,Josh Gottheimer,NE
431,2019-12-10,RHP,"$1,001 - $15,000",2020-06-15,8000.5,-0.5573751187491327,188.0,rep,Democrat,Josh Gottheimer,NE
432,2020-01-10,BKNG,"$1,001 - $15,000",2020-06-15,8000.5,-0.20903247822692286,157.0,rep,Democrat,Josh Gottheimer,NE
434,2020-01-10,BEN,"$1,001 - $15,000",2020-06-15,8000.5,-0.11151082591853473,157.0,rep,Democrat,Josh Gottheimer,NE
436,2020-03-20,MSFT,"$100,001 - $250,000",2020-11-17,175000.5,0.5614124294412962,242.0,rep,Democrat,Josh Gottheimer,NE
437,2020-03-02,QDEL,"$1,001 - $15,000",2020-11-11,8000.5,1.6560137402809805,254.0,rep,Democrat,Josh Gottheimer,NE
438,2020-06-26,AAPL,"$1,001 - $15,000",2020-09-01,8000.5,0.5177444314460411,67.0,rep,Democrat,Josh Gottheimer,NE
439,2020-04-17,TSM,"$1,001 - $15,000",2021-02-03,8000.5,1.3747439609091925,292.0,rep,Democrat,Josh Gottheimer,NE
440,2020-04-17,TSM,"$1,001 - $15,000",2021-02-03,8000.5,1.3747439609091925,292.0,rep,Democrat,Josh Gottheimer,NE
441,2020-04-13,ANET,"$1,001 - $15,000",2020-08-07,8000.5,0.14212193666107525,116.0,rep,Democrat,Josh Gottheimer,NE
442,2020-06-26,AAPL,"$1,001 - $15,000",2020-09-01,8000.5,0.5177444314460411,67.0,rep,Democrat,Josh Gottheimer,NE
443,2020-02-28,NVDA,"$1,001 - $15,000",2021-07-28,8000.5,1.8885843446534747,516.0,rep,Democrat,Josh Gottheimer,NE
444,2020-01-22,EXAS,"$1,001 - $15,000",2020-09-15,8000.5,-0.1945029633401001,237.0,rep,Democrat,Josh Gottheimer,NE
445,2020-01-10,DRQ,"$1,001 - $15,000",2020-09-15,8000.5,-0.4168095814989144,249.0,rep,Democrat,Josh Gottheimer,NE
446,2020-08-07,CVNA,"$1,001 - $15,000",2020-09-15,8000.5,-0.10458334287007648,39.0,rep,Democrat,Josh Gottheimer,NE
447,2020-08-24,CVET,"$1,001 - $15,000",2020-09-15,8000.5,-0.09655174167676904,22.0,rep,Democrat,Josh Gottheimer,NE
448,2020-05-04,CVX,"$1,001 - $15,000",2020-09-15,8000.5,-0.16502628569979166,134.0,rep,Democrat,Josh Gottheimer,NE
449,2020-06-09,FLT,"$1,001 - $15,000",2020-09-15,8000.5,-0.16011706146852436,98.0,rep,Democrat,Josh Gottheimer,NE
450,2020-01-14,CRY,"$1,001 - $15,000",2020-09-15,8000.5,-0.4224913233785573,245.0,rep,Democrat,Josh Gottheimer,NE
451,2020-07-16,BEN,"$1,001 - $15,000",2020-09-15,8000.5,-0.04317222427735338,61.0,rep,Democrat,Josh Gottheimer,NE
452,2020-02-18,HMN,"$1,001 - $15,000",2020-09-15,8000.5,-0.2463479635443958,210.0,rep,Democrat,Josh Gottheimer,NE
453,2020-01-10,BBVA,"$1,001 - $15,000",2020-09-15,8000.5,-0.486338788559104,249.0,rep,Democrat,Josh Gottheimer,NE
454,2020-01-10,PRIM,"$1,001 - $15,000",2020-09-15,8000.5,-0.1678321796468035,249.0,rep,Democrat,Josh Gottheimer,NE
455,2020-05-28,HAE,"$1,001 - $15,000",2020-09-15,8000.5,-0.2199312650761263,110.0,rep,Democrat,Josh Gottheimer,NE
456,2020-06-05,PSX,"$1,001 - $15,000",2020-09-15,8000.5,-0.3358123773044546,102.0,rep,Democrat,Josh Gottheimer,NE
457,2020-06-05,LYFT,"$1,001 - $15,000",2020-09-15,8000.5,-0.2170422412753992,102.0,rep,Democrat,Josh Gottheimer,NE
458,2020-02-03,IART,"$1,001 - $15,000",2020-09-15,8000.5,-0.18014772657849,225.0,rep,Democrat,Josh Gottheimer,NE
459,2020-06-03,ALC,"$1,001 - $15,000",2020-09-15,8000.5,-0.11144022650358283,104.0,rep,Democrat,Josh Gottheimer,NE
460,2019-12-16,BMRN,"$1,001 - $15,000",2020-09-15,8000.5,-0.0956885971708926,274.0,rep,Democrat,Josh Gottheimer,NE
461,2020-09-21,BKNG,"$1,001 - $15,000",2020-09-25,8000.5,0.003255892879476853,4.0,rep,Democrat,Josh Gottheimer,NE
462,2020-09-21,GOOG,"$1,001 - $15,000",2020-09-25,8000.5,0.009642476332650208,4.0,rep,Democrat,Josh Gottheimer,NE
463,2020-01-14,AMGN,"$1,001 - $15,000",2020-10-22,8000.5,-0.050083351135253903,282.0,rep,Democrat,Josh Gottheimer,NE
464,2020-10-16,PSX,"$1,001 - $15,000",2020-10-19,8000.5,-0.03222619630500804,3.0,rep,Democrat,Josh Gottheimer,NE
465,2020-01-14,AMGN,"$1,001 - $15,000",2020-10-22,8000.5,-0.050083351135253903,282.0,rep,Democrat,Josh Gottheimer,NE
466,2020-10-16,WBS,"$1,001 - $15,000",2020-10-23,8000.5,0.17152786709276482,7.0,rep,Democrat,Josh Gottheimer,NE
467,2020-10-16,LYFT,"$1,001 - $15,000",2020-10-26,8000.5,-0.027027047218943067,10.0,rep,Democrat,Josh Gottheimer,NE
468,2020-10-16,FLT,"$1,001 - $15,000",2020-10-26,8000.5,-0.033575022024034784,10.0,rep,Democrat,Josh Gottheimer,NE
469,2020-10-26,ROG,"$1,001 - $15,000",2021-03-09,8000.5,0.6998331626603276,134.0,rep,Democrat,Josh Gottheimer,NE
470,2019-12-13,SRPT,"$1,001 - $15,000",2020-11-06,8000.5,-0.048390755334885065,329.0,rep,Democrat,Josh Gottheimer,NE
471,2020-08-04,FB,"$1,001 - $15,000",2020-11-06,8000.5,0.17443862431112367,94.0,rep,Democrat,Josh Gottheimer,NE
472,2020-09-14,AMD,"$1,001 - $15,000",2020-11-16,8000.5,0.07483955990832583,63.0,rep,Democrat,Josh Gottheimer,NE
473,2020-03-02,QDEL,"$1,001 - $15,000",2020-11-11,8000.5,1.6560137402809805,254.0,rep,Democrat,Josh Gottheimer,NE
474,2020-11-06,SNOW,"$1,001 - $15,000",2020-11-11,8000.5,-0.09147171884212854,5.0,rep,Democrat,Josh Gottheimer,NE
475,2020-02-28,NVDA,"$1,001 - $15,000",2021-07-28,8000.5,1.8885843446534747,516.0,rep,Democrat,Josh Gottheimer,NE
476,2020-04-06,ALNY,"$1,001 - $15,000",2020-11-13,8000.5,0.208400171610352,221.0,rep,Democrat,Josh Gottheimer,NE
477,2020-01-14,CYRX,"$1,001 - $15,000",2020-11-13,8000.5,2.0681227979446257,304.0,rep,Democrat,Josh Gottheimer,NE
478,2020-09-14,AMD,"$1,001 - $15,000",2020-11-16,8000.5,0.07483955990832583,63.0,rep,Democrat,Josh Gottheimer,NE
479,2020-02-28,NVDA,"$1,001 - $15,000",2021-07-28,8000.5,1.8885843446534747,516.0,rep,Democrat,Josh Gottheimer,NE
480,2020-03-20,MSFT,"$100,001 - $250,000",2020-11-17,175000.5,0.5614124294412962,242.0,rep,Democrat,Josh Gottheimer,NE
481,2020-11-17,MSFT,"$250,001 - $500,000",2020-11-17,375000.5,0.0,0.0,rep,Democrat,Josh Gottheimer,NE
482,2020-11-17,MSFT,"$100,001 - $250,000",2020-11-17,750000.5,0.0,0.0,rep,Democrat,Josh Gottheimer,NE
483,2020-03-02,HELE,"$1,001 - $15,000",2020-11-19,8000.5,0.15170800424840328,262.0,rep,Democrat,Josh Gottheimer,NE
484,2020-08-10,CCMP,"$1,001 - $15,000",2020-12-02,8000.5,-0.09391255917674557,114.0,rep,Democrat,Josh Gottheimer,NE
485,2019-12-06,VCYT,"$1,001 - $15,000",2020-12-08,8000.5,1.0675120356442798,368.0,rep,Democrat,Josh Gottheimer,NE
487,2020-05-27,REGN,"$1,001 - $15,000",2020-12-11,8000.5,-0.11808610062088665,198.0,rep,Democrat,Josh Gottheimer,NE
488,2020-09-25,CRM,"$1,001 - $15,000",2020-12-11,8000.5,-0.0837109947449144,77.0,rep,Democrat,Josh Gottheimer,NE
489,2020-03-13,MO,"$1,001 - $15,000",2020-12-11,8000.5,0.07312204460920535,273.0,rep,Democrat,Josh Gottheimer,NE
490,2020-11-19,VTRS,"$1,001 - $15,000",2020-12-14,8000.5,-0.043070163465354284,25.0,rep,Democrat,Josh Gottheimer,NE
491,2020-11-16,FDX,"$1,001 - $15,000",2021-01-04,8000.5,-0.09520060540037814,49.0,rep,Democrat,Josh Gottheimer,NE
492,2020-11-16,HCA,"$1,001 - $15,000",2021-01-04,8000.5,0.07785529900672143,49.0,rep,Democrat,Josh Gottheimer,NE
493,2020-12-16,DE,"$1,001 - $15,000",2021-01-04,8000.5,0.02496943800999956,19.0,rep,Democrat,Josh Gottheimer,NE
494,2020-04-17,TSM,"$1,001 - $15,000",2021-02-03,8000.5,1.3747439609091925,292.0,rep,Democrat,Josh Gottheimer,NE
495,2020-10-16,HAE,"$1,001 - $15,000",2021-01-25,8000.5,0.31339304512911403,101.0,rep,Democrat,Josh Gottheimer,NE
496,2020-04-17,TSM,"$1,001 - $15,000",2021-02-03,8000.5,1.3747439609091925,292.0,rep,Democrat,Josh Gottheimer,NE
497,2020-02-05,APD,"$1,001 - $15,000",2021-02-09,8000.5,0.01662139876298214,370.0,rep,Democrat,Josh Gottheimer,NE
498,2021-01-11,MO,"$1,001 - $15,000",2021-02-11,32500.5,0.04740031370004984,31.0,rep,Democrat,Josh Gottheimer,NE
499,2020-05-04,PM,"$1,001 - $15,000",2021-02-11,32500.5,0.16437052861892032,283.0,rep,Democrat,Josh Gottheimer,NE
500,2020-05-12,GRUB,"$1,001 - $15,000",2021-02-12,8000.5,0.023342670318351803,276.0,rep,Democrat,Josh Gottheimer,NE
501,2021-02-12,MSFT,"$1,000,001 - $5,000,000",2021-02-12,8000.5,0.0,0.0,rep,Democrat,Josh Gottheimer,NE
502,2021-01-11,CRM,"$1,001 - $15,000",2021-02-12,8000.5,0.10135163856672394,32.0,rep,Democrat,Josh Gottheimer,NE
503,2021-02-12,MSFT,"$15,001 - $50,000",2021-02-12,3000000.5,0.0,0.0,rep,Democrat,Josh Gottheimer,NE
504,2021-02-12,MSFT,"$1,000,001 - $5,000,000",2021-02-12,3000000.5,0.0,0.0,rep,Democrat,Josh Gottheimer,NE
505,2020-11-11,BABA,"$1,001 - $15,000",2021-02-25,8000.5,-0.0958780418064982,106.0,rep,Democrat,Josh Gottheimer,NE
506,2020-11-11,BABA,"$1,001 - $15,000",2021-02-25,8000.5,-0.0958780418064982,106.0,rep,Democrat,Josh Gottheimer,NE
507,2020-06-26,EBS,"$1,001 - $15,000",2021-02-23,8000.5,0.2418969099330097,242.0,rep,Democrat,Josh Gottheimer,NE
508,2020-11-11,BABA,"$1,001 - $15,000",2021-02-25,8000.5,-0.0958780418064982,106.0,rep,Democrat,Josh Gottheimer,NE
509,2020-10-16,ALGT,"$1,001 - $15,000",2021-03-08,8000.5,0.9845493173600663,143.0,rep,Democrat,Josh Gottheimer,NE
510,2020-10-26,ROG,"$1,001 - $15,000",2021-03-09,8000.5,0.6998331626603276,134.0,rep,Democrat,Josh Gottheimer,NE
511,2021-02-23,Z,"$1,001 - $15,000",2021-03-12,8000.5,-0.10753827754136057,17.0,rep,Democrat,Josh Gottheimer,NE
512,2020-10-28,ENPH,"$1,001 - $15,000",2021-03-15,8000.5,0.6939987141119387,138.0,rep,Democrat,Josh Gottheimer,NE
513,2020-09-15,AAPL,"$1,001 - $15,000",2021-07-28,8000.5,0.25480348432345645,316.0,rep,Democrat,Josh Gottheimer,NE
514,2020-09-25,SQ,"$1,001 - $15,000",2021-03-15,8000.5,0.5928860878968935,171.0,rep,Democrat,Josh Gottheimer,NE
515,2021-02-25,ESTC,"$1,001 - $15,000",2021-03-15,8000.5,-0.10329884911891972,18.0,rep,Democrat,Josh Gottheimer,NE
516,2020-11-16,QCOM,"$1,001 - $15,000",2021-03-15,8000.5,-0.11692498207678385,119.0,rep,Democrat,Josh Gottheimer,NE
517,2020-02-28,NVDA,"$1,001 - $15,000",2021-07-28,8000.5,1.8885843446534747,516.0,rep,Democrat,Josh Gottheimer,NE
518,2021-02-24,TWLO,"$1,001 - $15,000",2021-03-16,8000.5,-0.08739238796248075,20.0,rep,Democrat,Josh Gottheimer,NE
519,2021-02-25,MDB,"$1,001 - $15,000",2021-03-16,8000.5,-0.16097371954666942,19.0,rep,Democrat,Josh Gottheimer,NE
520,2021-02-17,SHOP,"$1,001 - $15,000",2021-03-16,8000.5,-0.19777540775767544,27.0,rep,Democrat,Josh Gottheimer,NE
521,2021-02-16,ABNB,"$1,001 - $15,000",2021-03-16,8000.5,-0.04693608155374114,28.0,rep,Democrat,Josh Gottheimer,NE
522,2021-02-16,MELI,"$1,001 - $15,000",2021-03-16,8000.5,-0.20072479385882253,28.0,rep,Democrat,Josh Gottheimer,NE
523,2020-02-28,NVDA,"$1,001 - $15,000",2021-07-28,8000.5,1.8885843446534747,516.0,rep,Democrat,Josh Gottheimer,NE
524,2020-09-15,AAPL,"$1,001 - $15,000",2021-07-28,8000.5,0.25480348432345645,316.0,rep,Democrat,Josh Gottheimer,NE
525,2020-11-06,SNAP,"$1,001 - $15,000",2021-07-20,8000.5,0.3735125686202069,256.0,rep,Democrat,Josh Gottheimer,NE
526,2020-02-28,LRCX,"$1,001 - $15,000",2021-03-31,8000.5,1.0285587877585227,397.0,rep,Democrat,Josh Gottheimer,NE
527,2020-03-24,CACI,"$1,001 - $15,000",2021-03-31,8000.5,0.2479636290365539,372.0,rep,Democrat,Josh Gottheimer,NE
528,2020-11-11,EXAS,"$1,001 - $15,000",2021-06-03,8000.5,-0.12538494031195185,204.0,rep,Democrat,Josh Gottheimer,NE
529,2020-11-06,SNAP,"$1,001 - $15,000",2021-07-20,8000.5,0.3735125686202069,256.0,rep,Democrat,Josh Gottheimer,NE
530,2020-12-16,CTSH,"$1,001 - $15,000",2021-06-15,8000.5,-0.11308624880502155,181.0,rep,Democrat,Josh Gottheimer,NE
531,2021-03-31,DISCA,"$1,001 - $15,000",2021-06-15,8000.5,-0.3080993941951647,76.0,rep,Democrat,Josh Gottheimer,NE
532,2021-03-15,ETSY,"$1,001 - $15,000",2021-06-15,8000.5,-0.25610356700774,92.0,rep,Democrat,Josh Gottheimer,NE
533,2021-06-22,MSFT,"$50,001 - $100,000",2021-06-22,32500.5,0.0,0.0,rep,Democrat,Josh Gottheimer,NE
535,2021-01-11,REGN,"$1,001 - $15,000",2021-07-01,8000.5,0.14256736613198204,171.0,rep,Democrat,Josh Gottheimer,NE
536,2020-11-06,SNAP,"$1,001 - $15,000",2021-07-20,8000.5,0.3735125686202069,256.0,rep,Democrat,Josh Gottheimer,NE
537,2020-11-11,PINS,"$1,001 - $15,000",2021-08-27,8000.5,-0.03912675140568874,289.0,rep,Democrat,Josh Gottheimer,NE
538,2020-11-06,SNAP,"$1,001 - $15,000",2021-07-20,8000.5,0.3735125686202069,256.0,rep,Democrat,Josh Gottheimer,NE
539,2021-03-16,TWTR,"$1,001 - $15,000",2021-07-20,8000.5,-0.018916932254061374,126.0,rep,Democrat,Josh Gottheimer,NE
540,2021-07-16,CTSH,"$1,001 - $15,000",2021-07-22,8000.5,-0.0019050008424309726,6.0,rep,Democrat,Josh Gottheimer,NE
541,2020-11-11,SPOT,"$1,001 - $15,000",2021-07-22,8000.5,-0.06458786131337113,253.0,rep,Democrat,Josh Gottheimer,NE
542,2020-09-24,DAVA,"$1,001 - $15,000",2021-08-20,8000.5,1.3446510277748491,330.0,rep,Democrat,Josh Gottheimer,NE
543,2021-02-16,SAM,"$1,001 - $15,000",2021-07-27,8000.5,-0.3859656226484899,161.0,rep,Democrat,Josh Gottheimer,NE
544,2020-09-25,WDAY,"$1,001 - $15,000",2021-07-28,8000.5,0.08624525310794055,306.0,rep,Democrat,Josh Gottheimer,NE
545,2020-02-28,NVDA,"$1,001 - $15,000",2021-07-28,8000.5,1.8885843446534747,516.0,rep,Democrat,Josh Gottheimer,NE
546,2020-09-15,AAPL,"$1,001 - $15,000",2021-07-28,8000.5,0.25480348432345645,316.0,rep,Democrat,Josh Gottheimer,NE
547,2020-11-11,PINS,"$1,001 - $15,000",2021-08-27,8000.5,-0.03912675140568874,289.0,rep,Democrat,Josh Gottheimer,NE
548,2021-03-12,W,"$1,001 - $15,000",2021-08-02,8000.5,-0.2336369201505943,143.0,rep,Democrat,Josh Gottheimer,NE
549,2021-03-23,NSC,"$1,001 - $15,000",2021-08-05,8000.5,-0.022284504698173557,135.0,rep,Democrat,Josh Gottheimer,NE
550,2021-08-16,MSFT,"$500,001 - $1,000,000",2021-08-16,750000.5,0.0,0.0,rep,Democrat,Josh Gottheimer,NE
551,2020-09-24,DAVA,"$1,001 - $15,000",2021-08-20,8000.5,1.3446510277748491,330.0,rep,Democrat,Josh Gottheimer,NE
552,2020-11-11,PINS,"$1,001 - $15,000",2021-08-27,8000.5,-0.03912675140568874,289.0,rep,Democrat,Josh Gottheimer,NE
553,2020-03-02,MPC,"$1,001 - $15,000",2020-03-20,8000.5,-0.6029750482991191,18.0,rep,Democrat,Katherine M. Clark,NE
554,2020-03-02,GSK,"$1,001 - $15,000",2020-10-22,8000.5,-0.17532313086330412,234.0,rep,Democrat,Katherine M. Clark,NE
555,2020-04-03,BMY,"$1,001 - $15,000",2020-10-22,8000.5,0.09418331815606336,202.0,rep,Democrat,Katherine M. Clark,NE
556,2020-03-02,SKX,"$1,001 - $15,000",2020-10-22,8000.5,0.02128280718403416,234.0,rep,Democrat,Katherine M. Clark,NE
557,2020-04-03,MOS,"$1,001 - $15,000",2020-10-22,8000.5,0.8822937499310409,202.0,rep,Democrat,Katherine M. Clark,NE
558,2020-04-03,LGND,"$1,001 - $15,000",2020-10-22,8000.5,0.15717593853894235,202.0,rep,Democrat,Katherine M. Clark,NE
559,2020-04-03,AAPL,"$1,001 - $15,000",2020-10-22,8000.5,0.9178989808891271,202.0,rep,Democrat,Katherine M. Clark,NE
560,2020-04-03,GOOGL,"$1,001 - $15,000",2020-10-22,8000.5,0.4703579262144304,202.0,rep,Democrat,Katherine M. Clark,NE
561,2020-04-03,LHX,"$1,001 - $15,000",2020-11-05,8000.5,0.014229654264049369,216.0,rep,Democrat,Katherine M. Clark,NE
562,2020-10-22,NGG,"$1,001 - $15,000",2020-11-05,8000.5,0.017004593167463028,14.0,rep,Democrat,Katherine M. Clark,NE
563,2020-10-22,HOLX,"$1,001 - $15,000",2020-11-05,8000.5,0.12799759882293835,14.0,rep,Democrat,Katherine M. Clark,NE
565,2020-10-22,FIS,"$1,001 - $15,000",2020-11-05,8000.5,-0.0709781726188987,14.0,rep,Democrat,Katherine M. Clark,NE
566,2020-10-22,UNP,"$1,001 - $15,000",2020-11-05,8000.5,0.026343956132571268,14.0,rep,Democrat,Katherine M. Clark,NE
567,2020-10-22,UBS,"$1,001 - $15,000",2020-11-05,8000.5,0.04421223547323598,14.0,rep,Democrat,Katherine M. Clark,NE
569,2020-10-22,ELAN,"$1,001 - $15,000",2020-11-05,8000.5,0.044900625791415086,14.0,rep,Democrat,Katherine M. Clark,NE
570,2020-10-22,ABT,"$1,001 - $15,000",2020-11-05,8000.5,0.03699301514596443,14.0,rep,Democrat,Katherine M. Clark,NE
