,Unnamed: 0,transaction_date,ticker,amount,sell_date,weight,gain,holding_time,type_y,party,name,region,sector
177,178,2017-01-25,BAC,"$15,001 - $50,000",2018-01-05,32500.5,0.2978176651490853,345.0,sen,Republican,Patrick J Toomey,NE,Financial Services
178,179,2018-05-02,BOX,"$1,001 - $15,000",2018-05-02,8000.5,0.0,0.0,sen,Republican,Patrick J Toomey,NE,Technology
179,180,2015-04-27,PG,"$15,001 - $50,000",2018-08-02,32500.5,0.0173697463074818,1193.0,sen,Republican,Patrick J Toomey,NE,Consumer Defensive
180,181,2017-12-07,GE,"$1,001 - $15,000",2018-09-06,8000.5,-0.2936194699384634,273.0,sen,Republican,Patrick J Toomey,NE,Industrials
181,182,2020-07-07,TSLA,"$1,001 - $15,000",2020-07-07,8000.5,0.0,0.0,sen,Republican,Patrick J Toomey,NE,Consumer Cyclical
182,183,2020-07-09,NKLA,"$1,001 - $15,000",2020-07-20,8000.5,-0.3221563813395368,11.0,sen,Republican,Patrick J Toomey,NE,Consumer Cyclical
183,184,2020-08-28,TSLA,"$1,001 - $15,000",2021-01-27,8000.5,0.9521098478409028,152.0,sen,Republican,Patrick J Toomey,NE,Consumer Cyclical
184,185,2021-01-27,GME,"$1,001 - $15,000",2021-01-28,8000.5,-0.442893727768914,1.0,sen,Republican,Patrick J Toomey,NE,Consumer Cyclical
185,187,2015-07-20,CLR,"$15,001 - $50,000",2015-08-24,32500.5,-0.2366498468331581,35.0,sen,Republican,James M Inhofe,SW,Energy
186,188,2015-04-21,EMR,"$50,001 - $100,000",2015-08-24,75000.5,-0.203710071482,125.0,sen,Republican,James M Inhofe,SW,Industrials
187,191,2016-01-08,CLR,"$50,001 - $100,000",2019-04-16,32500.5,1.2488500415993269,1194.0,sen,Republican,James M Inhofe,SW,Energy
188,192,2015-04-29,PG,"$15,001 - $50,000",2020-01-13,175000.5,0.5639323686886585,1720.0,sen,Republican,James M Inhofe,SW,Consumer Defensive
189,193,2016-03-24,NFX,"$50,001 - $100,000",2017-06-26,32500.5,-0.1457690260965104,459.0,sen,Republican,James M Inhofe,SW,none
190,194,2016-01-08,CLR,"$50,001 - $100,000",2019-04-16,32500.5,1.2488500415993269,1194.0,sen,Republican,James M Inhofe,SW,Energy
191,195,2015-07-09,BIIB,"$15,001 - $50,000",2016-07-21,75000.5,-0.2926193840003027,378.0,sen,Republican,James M Inhofe,SW,Healthcare
192,196,2016-05-23,PRGO,"$50,001 - $100,000",2016-08-12,75000.5,-0.059251346690132,81.0,sen,Republican,James M Inhofe,SW,Healthcare
193,197,2015-08-24,A,"$15,001 - $50,000",2016-09-13,75000.5,0.2946943809333776,386.0,sen,Republican,James M Inhofe,SW,Healthcare
194,198,2016-03-11,CTSH,"$50,001 - $100,000",2016-11-15,32500.5,-0.0491487272557803,249.0,sen,Republican,James M Inhofe,SW,Technology
195,199,2015-08-12,ARW,"$50,001 - $100,000",2017-01-11,75000.5,0.2824533761433789,518.0,sen,Republican,James M Inhofe,SW,Technology
196,200,2016-04-21,SYF,"$15,001 - $50,000",2017-03-02,75000.5,0.1824457965315473,315.0,sen,Republican,James M Inhofe,SW,Financial Services
197,201,2016-12-01,CERN,"$50,001 - $100,000",2017-02-10,75000.5,0.0733639118663402,71.0,sen,Republican,James M Inhofe,SW,Healthcare
198,203,2017-02-01,BMY,"$15,001 - $50,000",2018-06-04,75000.5,0.0438222724141128,488.0,sen,Republican,James M Inhofe,SW,Healthcare
199,204,2016-04-21,SYF,"$15,001 - $50,000",2017-03-02,75000.5,0.1824457965315473,315.0,sen,Republican,James M Inhofe,SW,Financial Services
200,205,2017-01-19,UL,"$15,001 - $50,000",2017-06-19,75000.5,0.320259795928389,151.0,sen,Republican,James M Inhofe,SW,none
201,206,2017-01-19,UL,"$15,001 - $50,000",2017-06-19,75000.5,0.320259795928389,151.0,sen,Republican,James M Inhofe,SW,none
202,207,2016-03-24,NFX,"$50,001 - $100,000",2017-06-26,32500.5,-0.1457690260965104,459.0,sen,Republican,James M Inhofe,SW,none
203,208,2016-08-08,C,"$50,001 - $100,000",2020-03-09,75000.5,0.1177110521144429,1309.0,sen,Republican,James M Inhofe,SW,Financial Services
204,209,2017-04-05,GE,"$15,001 - $50,000",2017-10-23,75000.5,-0.2552552793054061,201.0,sen,Republican,James M Inhofe,SW,Industrials
205,210,2017-05-17,FLR,"$50,001 - $100,000",2017-08-04,75000.5,-0.1239885901093983,79.0,sen,Republican,James M Inhofe,SW,Industrials
206,211,2017-03-07,GM,"$50,001 - $100,000",2017-08-30,175000.5,-0.0453091882249081,176.0,sen,Republican,James M Inhofe,SW,Consumer Cyclical
207,212,2017-09-15,CVS,"$50,001 - $100,000",2017-10-11,75000.5,-0.1114584206703483,26.0,sen,Republican,James M Inhofe,SW,Healthcare
208,213,2016-09-30,DIS,"$50,001 - $100,000",2017-10-13,75000.5,0.0486753889011125,378.0,sen,Republican,James M Inhofe,SW,Communication Services
209,214,2017-04-05,GE,"$15,001 - $50,000",2017-10-23,75000.5,-0.2552552793054061,201.0,sen,Republican,James M Inhofe,SW,Industrials
210,215,2017-04-20,HBI,"$100,001 - $250,000",2017-10-23,175000.5,0.0325203812354105,186.0,sen,Republican,James M Inhofe,SW,Consumer Cyclical
211,218,2017-06-26,RSPP,"$50,001 - $100,000",2017-11-13,75000.5,0.1480680414671173,140.0,sen,Republican,James M Inhofe,SW,none
212,219,2017-01-11,BUD,"$50,001 - $100,000",2018-01-25,75000.5,0.0811221935854896,379.0,sen,Republican,James M Inhofe,SW,Consumer Defensive
213,221,2016-12-15,GILD,"$50,001 - $100,000",2018-02-22,75000.5,0.050959607129116,434.0,sen,Republican,James M Inhofe,SW,Healthcare
214,222,2017-10-17,BLK,"$15,001 - $50,000",2020-12-15,75000.5,0.4681526876197392,1155.0,sen,Republican,James M Inhofe,SW,Financial Services
215,223,2017-01-26,CHKP,"$50,001 - $100,000",2018-04-26,75000.5,-0.0068262675346842,455.0,sen,Republican,James M Inhofe,SW,Technology
216,224,2015-08-24,AAPL,"$15,001 - $50,000",2020-07-15,32500.5,2.7907290873248254,1787.0,sen,Republican,James M Inhofe,SW,Technology
217,225,2018-01-11,UNH,"$50,001 - $100,000",2019-09-30,32500.5,-0.0358045702439463,627.0,sen,Republican,James M Inhofe,SW,Healthcare
218,226,2017-04-25,CRM,"$50,001 - $100,000",2018-10-11,75000.5,0.6429499173234697,534.0,sen,Republican,James M Inhofe,SW,Technology
219,227,2018-02-09,MSFT,"$15,001 - $50,000",2019-01-29,32500.5,0.167384918180411,354.0,sen,Republican,James M Inhofe,SW,Technology
220,228,2017-11-13,XOM,"$50,001 - $100,000",2018-05-03,75000.5,-0.076607534333196,171.0,sen,Republican,James M Inhofe,SW,Energy
221,229,2017-10-12,COHR,"$1,001 - $15,000",2018-05-03,75000.5,-0.3404682971099487,203.0,sen,Republican,James M Inhofe,SW,Technology
222,230,2017-12-26,DAL,"$100,001 - $250,000",2019-01-16,75000.5,-0.1582491628013817,386.0,sen,Republican,James M Inhofe,SW,Industrials
223,231,2017-10-17,BLK,"$15,001 - $50,000",2020-12-15,75000.5,0.4681526876197392,1155.0,sen,Republican,James M Inhofe,SW,Financial Services
224,232,2016-08-08,C,"$50,001 - $100,000",2020-03-09,75000.5,0.1177110521144429,1309.0,sen,Republican,James M Inhofe,SW,Financial Services
225,233,2018-02-09,KMX,"$15,001 - $50,000",2019-01-16,175000.5,-0.0080632138361186,341.0,sen,Republican,James M Inhofe,SW,Consumer Cyclical
226,234,2016-01-08,CLR,"$50,001 - $100,000",2019-04-16,32500.5,1.2488500415993269,1194.0,sen,Republican,James M Inhofe,SW,Energy
227,235,2016-01-08,CLR,"$50,001 - $100,000",2019-04-16,32500.5,1.2488500415993269,1194.0,sen,Republican,James M Inhofe,SW,Energy
228,236,2017-02-01,BMY,"$15,001 - $50,000",2018-06-04,75000.5,0.0438222724141128,488.0,sen,Republican,James M Inhofe,SW,Healthcare
229,238,2017-06-19,ST,"$50,001 - $100,000",2018-06-28,75000.5,0.1170960166431576,374.0,sen,Republican,James M Inhofe,SW,Technology
230,239,2017-05-30,BFAM,"$50,001 - $100,000",2020-01-13,75000.5,1.1245777594140214,958.0,sen,Republican,James M Inhofe,SW,Consumer Cyclical
231,240,2018-02-22,XPO,"$50,001 - $100,000",2018-09-28,75000.5,0.2202864188841507,218.0,sen,Republican,James M Inhofe,SW,Industrials
232,241,2018-06-28,LEA,"$15,001 - $50,000",2018-10-08,32500.5,-0.2298064233876486,102.0,sen,Republican,James M Inhofe,SW,Consumer Cyclical
233,242,2017-04-25,CRM,"$50,001 - $100,000",2018-10-11,75000.5,0.6429499173234697,534.0,sen,Republican,James M Inhofe,SW,Technology
234,243,2017-10-19,NTLA,"$15,001 - $50,000",2018-10-25,32500.5,-0.2869875028882223,371.0,sen,Republican,James M Inhofe,SW,Healthcare
235,244,2018-10-10,GE,"$50,001 - $100,000",2018-10-31,32500.5,-0.2394578471846877,21.0,sen,Republican,James M Inhofe,SW,Industrials
236,245,2018-10-08,APTV,"$15,001 - $50,000",2018-12-27,32500.5,-0.2225846743167384,80.0,sen,Republican,James M Inhofe,SW,Consumer Cyclical
237,247,2018-10-25,XPO,"$50,001 - $100,000",2018-12-13,32500.5,-0.5067612570484241,49.0,sen,Republican,James M Inhofe,SW,Industrials
238,248,2018-10-08,APTV,"$15,001 - $50,000",2018-12-27,32500.5,-0.2225846743167384,80.0,sen,Republican,James M Inhofe,SW,Consumer Cyclical
239,250,2015-08-12,MRK,"$15,001 - $50,000",2019-01-11,175000.5,0.2856162473010885,1248.0,sen,Republican,James M Inhofe,SW,Healthcare
240,251,2018-10-17,ALB,"$15,001 - $50,000",2019-01-16,32500.5,-0.232454313336668,91.0,sen,Republican,James M Inhofe,SW,Basic Materials
241,252,2017-10-23,BABA,"$15,001 - $50,000",2019-01-16,32500.5,-0.1056432046963895,450.0,sen,Republican,James M Inhofe,SW,Consumer Cyclical
242,253,2018-02-09,KMX,"$15,001 - $50,000",2019-01-16,175000.5,-0.0080632138361186,341.0,sen,Republican,James M Inhofe,SW,Consumer Cyclical
243,254,2017-12-26,DAL,"$100,001 - $250,000",2019-01-16,75000.5,-0.1582491628013817,386.0,sen,Republican,James M Inhofe,SW,Industrials
244,255,2018-02-09,MSFT,"$15,001 - $50,000",2019-01-29,32500.5,0.167384918180411,354.0,sen,Republican,James M Inhofe,SW,Technology
245,256,2017-10-19,EDIT,"$15,001 - $50,000",2019-02-04,32500.5,-0.085177488540379,473.0,sen,Republican,James M Inhofe,SW,Healthcare
246,257,2018-07-26,DHR,"$50,001 - $100,000",2019-03-01,32500.5,0.2310434099240052,218.0,sen,Republican,James M Inhofe,SW,Healthcare
247,258,2016-01-08,CLR,"$50,001 - $100,000",2019-04-16,32500.5,1.2488500415993269,1194.0,sen,Republican,James M Inhofe,SW,Energy
248,259,2018-12-27,TEL,"$50,001 - $100,000",2019-04-26,75000.5,0.256614855560374,120.0,sen,Republican,James M Inhofe,SW,Technology
249,260,2018-10-25,ISRG,"$15,001 - $50,000",2019-05-10,32500.5,0.0048486246566447,197.0,sen,Republican,James M Inhofe,SW,Healthcare
250,261,2017-10-23,PYPL,"$15,001 - $50,000",2019-06-25,32500.5,0.6395415105719575,610.0,sen,Republican,James M Inhofe,SW,Financial Services
251,262,2018-11-05,AIG,"$50,001 - $100,000",2019-07-17,75000.5,0.2547019621962041,254.0,sen,Republican,James M Inhofe,SW,Financial Services
252,263,2018-12-31,XBI,"$15,001 - $50,000",2019-09-30,32500.5,0.0627177700348432,273.0,sen,Republican,James M Inhofe,SW,none
253,264,2018-01-11,UNH,"$50,001 - $100,000",2019-09-30,32500.5,-0.0358045702439463,627.0,sen,Republican,James M Inhofe,SW,Healthcare
254,265,2017-05-30,BFAM,"$50,001 - $100,000",2020-01-13,75000.5,1.1245777594140214,958.0,sen,Republican,James M Inhofe,SW,Consumer Cyclical
255,266,2015-04-29,PG,"$15,001 - $50,000",2020-01-13,175000.5,0.5639323686886585,1720.0,sen,Republican,James M Inhofe,SW,Consumer Defensive
256,267,2018-08-16,INTU,"$50,001 - $100,000",2020-01-27,75000.5,0.3532357597492811,529.0,sen,Republican,James M Inhofe,SW,Technology
257,268,2015-08-24,AAPL,"$15,001 - $50,000",2020-07-15,32500.5,2.7907290873248254,1787.0,sen,Republican,James M Inhofe,SW,Technology
258,269,2016-08-08,C,"$50,001 - $100,000",2020-03-09,75000.5,0.1177110521144429,1309.0,sen,Republican,James M Inhofe,SW,Financial Services
259,270,2015-08-24,AAPL,"$15,001 - $50,000",2020-07-15,32500.5,2.7907290873248254,1787.0,sen,Republican,James M Inhofe,SW,Technology
260,271,2017-10-17,BLK,"$15,001 - $50,000",2020-12-15,75000.5,0.4681526876197392,1155.0,sen,Republican,James M Inhofe,SW,Financial Services
261,274,2015-01-13,AXP,"$1,001 - $15,000",2015-02-20,8000.5,-0.1053457488763893,38.0,sen,Republican,Susan M Collins,NE,Financial Services
262,275,2015-03-20,HSY,"$15,001 - $50,000",2016-07-14,32500.5,0.0587716741622911,482.0,sen,Republican,Susan M Collins,NE,Consumer Defensive
263,276,2016-03-09,SRCL,"$15,001 - $50,000",2016-12-01,32500.5,-0.3562976176815253,267.0,sen,Republican,Susan M Collins,NE,Industrials
264,277,2015-01-13,CVS,"$1,001 - $15,000",2017-05-24,32500.5,-0.2141094215570885,862.0,sen,Republican,Susan M Collins,NE,Healthcare
265,279,2015-02-20,AYI,"$15,001 - $50,000",2018-01-31,32500.5,-0.0358346266502412,1076.0,sen,Republican,Susan M Collins,NE,Industrials
266,280,2016-12-01,TSCO,"$15,001 - $50,000",2018-01-31,32500.5,0.0026298085498573,426.0,sen,Republican,Susan M Collins,NE,Consumer Cyclical
267,281,2016-12-01,HOLX,"$15,001 - $50,000",2018-05-04,32500.5,0.0077045940549908,519.0,sen,Republican,Susan M Collins,NE,Healthcare
268,282,2016-09-23,USB,"$15,001 - $50,000",2018-05-08,8000.5,0.1715550024126007,592.0,sen,Republican,Susan M Collins,NE,Financial Services
269,283,2017-05-24,FB,"$1,001 - $15,000",2018-12-21,8000.5,-0.1672220571887317,576.0,sen,Republican,Susan M Collins,NE,Communication Services
270,284,2017-06-15,CFR,"$1,001 - $15,000",2018-12-21,8000.5,-0.122211936249975,554.0,sen,Republican,Susan M Collins,NE,Financial Services
271,285,2018-06-18,STZ,"$15,001 - $50,000",2018-12-21,32500.5,-0.3017308339296979,186.0,sen,Republican,Susan M Collins,NE,Consumer Defensive
272,287,2015-01-02,TCS,"$1,001 - $15,000",2017-09-26,8000.5,-0.7796697540848806,998.0,sen,Republican,Pat Roberts,MW,Consumer Cyclical
273,289,2015-01-27,NFLX,"$15,001 - $50,000",2015-03-04,75000.5,0.0343483332057484,36.0,sen,Republican,Pat Roberts,MW,Communication Services
274,290,2015-01-28,AAPL,"$1,001 - $15,000",2015-03-11,8000.5,0.0600988678510236,42.0,sen,Republican,Pat Roberts,MW,Technology
275,291,2015-03-04,BABA,"$1,001 - $15,000",2015-03-11,8000.5,-0.0409404618956399,7.0,sen,Republican,Pat Roberts,MW,Consumer Cyclical
276,292,2014-12-19,BA,"$1,001 - $15,000",2015-03-11,32500.5,0.1975758072467944,82.0,sen,Republican,Pat Roberts,MW,Industrials
277,293,2015-04-14,NFLX,"$15,001 - $50,000",2015-04-22,32500.5,0.164964121718409,8.0,sen,Republican,Pat Roberts,MW,Communication Services
278,294,2015-02-05,GM,"$1,001 - $15,000",2015-06-16,8000.5,-0.0176551555765086,131.0,sen,Republican,Pat Roberts,MW,Consumer Cyclical
279,296,2015-04-24,COST,"$1,001 - $15,000",2016-07-08,32500.5,0.1169322704238259,441.0,sen,Republican,Pat Roberts,MW,Consumer Defensive
280,298,2015-04-24,CVX,"$1,001 - $15,000",2016-12-27,32500.5,0.0759988920122317,613.0,sen,Republican,Pat Roberts,MW,Energy
281,299,2016-06-29,FB,"$1,001 - $15,000",2016-12-27,8000.5,0.033724582608777,181.0,sen,Republican,Pat Roberts,MW,Communication Services
282,300,2015-04-24,BA,"$1,001 - $15,000",2016-12-27,32500.5,0.0611859986826441,613.0,sen,Republican,Pat Roberts,MW,Industrials
283,301,2016-06-10,NFLX,"$1,001 - $15,000",2016-12-27,32500.5,0.3690667317708333,200.0,sen,Republican,Pat Roberts,MW,Communication Services
284,302,2016-12-15,AAPL,"$1,001 - $15,000",2017-06-12,75000.5,0.2555689738569725,179.0,sen,Republican,Pat Roberts,MW,Technology
285,303,2015-07-27,BIDU,"$1,001 - $15,000",2017-07-28,32500.5,0.1129097943706737,732.0,sen,Republican,Pat Roberts,MW,Communication Services
286,304,2017-06-20,NFLX,"$15,001 - $50,000",2017-07-28,32500.5,0.2103912501960661,38.0,sen,Republican,Pat Roberts,MW,Communication Services
287,305,2017-07-18,BAC,"$1,001 - $15,000",2017-07-28,8000.5,0.0054393753217653,10.0,sen,Republican,Pat Roberts,MW,Financial Services
288,306,2017-08-01,SBUX,"$1,001 - $15,000",2017-08-07,8000.5,0.0164443912553727,6.0,sen,Republican,Pat Roberts,MW,Consumer Cyclical
289,307,2017-07-31,BIDU,"$15,001 - $50,000",2017-09-07,32500.5,0.0301744483679938,38.0,sen,Republican,Pat Roberts,MW,Communication Services
290,309,2016-01-20,GE,"$1,001 - $15,000",2017-09-26,8000.5,-0.1096428692370046,615.0,sen,Republican,Pat Roberts,MW,Industrials
291,310,2017-08-01,WF,"$1,001 - $15,000",2017-09-26,8000.5,-0.1064608834235838,56.0,sen,Republican,Pat Roberts,MW,Financial Services
292,311,2017-07-14,T,"$1,001 - $15,000",2017-09-26,8000.5,0.0666667227136432,74.0,sen,Republican,Pat Roberts,MW,Communication Services
293,312,2015-01-02,TCS,"$1,001 - $15,000",2017-09-26,8000.5,-0.7796697540848806,998.0,sen,Republican,Pat Roberts,MW,Consumer Cyclical
294,313,2017-09-07,BAC,"$1,001 - $15,000",2017-09-26,32500.5,0.0801044931472042,19.0,sen,Republican,Pat Roberts,MW,Financial Services
295,314,2017-07-20,FB,"$15,001 - $50,000",2017-10-30,32500.5,0.0932352546751546,102.0,sen,Republican,Pat Roberts,MW,Communication Services
296,315,2017-09-28,NVDA,"$15,001 - $50,000",2017-10-30,32500.5,0.1602914665079641,32.0,sen,Republican,Pat Roberts,MW,Technology
297,316,2017-07-31,NFLX,"$15,001 - $50,000",2017-10-30,32500.5,0.0919849780811355,91.0,sen,Republican,Pat Roberts,MW,Communication Services
298,317,2017-09-26,COF,"$1,001 - $15,000",2017-10-30,32500.5,0.1163043103681809,34.0,sen,Republican,Pat Roberts,MW,Financial Services
299,318,2017-07-24,TJX,"$1,001 - $15,000",2017-11-30,8000.5,0.129297478753163,129.0,sen,Republican,Pat Roberts,MW,Consumer Cyclical
300,319,2017-09-26,SBUX,"$1,001 - $15,000",2017-12-07,32500.5,0.0727371348420381,72.0,sen,Republican,Pat Roberts,MW,Consumer Cyclical
301,320,2015-03-13,ETY,"$1,001 - $15,000",2017-12-07,175000.5,0.056189584754809,1000.0,sen,Republican,Pat Roberts,MW,Financial Services
302,321,2017-12-13,ETY,"$1,001 - $15,000",2017-12-13,75000.5,0.0,0.0,sen,Republican,Pat Roberts,MW,Financial Services
303,323,2018-01-05,BAC,"$1,001 - $15,000",2018-02-05,32500.5,-0.0023079358720837,31.0,sen,Republican,Pat Roberts,MW,Financial Services
304,324,2017-11-08,NFLX,"$15,001 - $50,000",2018-02-05,75000.5,0.2943391943943603,89.0,sen,Republican,Pat Roberts,MW,Communication Services
305,325,2018-02-05,FB,"$15,001 - $50,000",2018-02-05,32500.5,0.0,0.0,sen,Republican,Pat Roberts,MW,Communication Services
306,326,2018-01-25,AMZN,"$1,001 - $15,000",2018-02-05,8000.5,0.0087449103778239,11.0,sen,Republican,Pat Roberts,MW,Consumer Cyclical
307,327,2018-01-17,LMT,"$1,001 - $15,000",2018-02-05,32500.5,0.0047781346637634,19.0,sen,Republican,Pat Roberts,MW,Industrials
308,328,2018-02-05,AAPL,"$15,001 - $50,000",2018-02-05,75000.5,0.0,0.0,sen,Republican,Pat Roberts,MW,Technology
309,329,2018-02-05,NVDA,"$15,001 - $50,000",2018-02-05,32500.5,0.0,0.0,sen,Republican,Pat Roberts,MW,Technology
310,330,2018-02-05,NOC,"$50,001 - $100,000",2018-02-05,75000.5,0.0,0.0,sen,Republican,Pat Roberts,MW,Industrials
311,331,2016-11-14,COST,"$15,001 - $50,000",2018-02-05,32500.5,0.2024342386346114,448.0,sen,Republican,Pat Roberts,MW,Consumer Defensive
312,332,2018-02-05,AMZN,"$15,001 - $50,000",2018-02-05,8000.5,0.0,0.0,sen,Republican,Pat Roberts,MW,Consumer Cyclical
313,333,2018-02-05,BA,"$50,001 - $100,000",2018-02-05,32500.5,0.0,0.0,sen,Republican,Pat Roberts,MW,Industrials
314,334,2018-02-05,NFLX,"$50,001 - $100,000",2018-04-11,75000.5,0.1943287185887594,65.0,sen,Republican,Pat Roberts,MW,Communication Services
315,335,2017-11-07,CVX,"$1,001 - $15,000",2018-04-11,8000.5,0.0171443378783241,155.0,sen,Republican,Pat Roberts,MW,Energy
316,336,2018-04-25,NFLX,"$15,001 - $50,000",2018-06-22,75000.5,0.3444858163531735,58.0,sen,Republican,Pat Roberts,MW,Communication Services
317,337,2018-07-05,BAC,"$1,001 - $15,000",2018-07-24,8000.5,0.1042263552815282,19.0,sen,Republican,Pat Roberts,MW,Financial Services
318,338,2018-07-05,TGT,"$1,001 - $15,000",2018-07-18,8000.5,0.0039189472293089,13.0,sen,Republican,Pat Roberts,MW,Consumer Defensive
319,339,2018-07-05,BAC,"$1,001 - $15,000",2018-07-24,8000.5,0.1042263552815282,19.0,sen,Republican,Pat Roberts,MW,Financial Services
320,340,2018-04-25,NVDA,"$1,001 - $15,000",2018-07-30,75000.5,0.1267885200608774,96.0,sen,Republican,Pat Roberts,MW,Technology
321,341,2018-06-25,AMZN,"$15,001 - $50,000",2018-07-30,32500.5,0.0697892220095746,35.0,sen,Republican,Pat Roberts,MW,Consumer Cyclical
322,342,2018-01-04,JPM,"$15,001 - $50,000",2018-07-30,8000.5,0.0705245999343273,207.0,sen,Republican,Pat Roberts,MW,Financial Services
323,343,2018-01-03,DVN,"$1,001 - $15,000",2018-08-20,32500.5,-0.0393258487165401,229.0,sen,Republican,Pat Roberts,MW,Energy
324,344,2018-09-04,NOC,"$1,001 - $15,000",2019-06-21,175000.5,0.0823450706138734,290.0,sen,Republican,Pat Roberts,MW,Industrials
325,345,2018-10-12,FB,"$1,001 - $15,000",2019-06-21,75000.5,0.2432678064275686,252.0,sen,Republican,Pat Roberts,MW,Communication Services
326,346,2018-10-12,WMT,"$1,001 - $15,000",2019-06-21,75000.5,0.1721337423802617,252.0,sen,Republican,Pat Roberts,MW,Consumer Defensive
327,348,2019-08-14,AMZN,"$15,001 - $50,000",2019-10-01,8000.5,-0.0154909567594006,48.0,sen,Republican,Pat Roberts,MW,Consumer Cyclical
328,349,2019-10-03,AAPL,"$15,001 - $50,000",2019-10-15,32500.5,0.0656643398200344,12.0,sen,Republican,Pat Roberts,MW,Technology
329,350,2019-10-01,KTB,"$1,001 - $15,000",2019-10-17,8000.5,0.106095531078706,16.0,sen,Republican,Pat Roberts,MW,Consumer Cyclical
330,351,2019-10-01,NVDA,"$1,001 - $15,000",2020-01-06,32500.5,0.3624137790723779,97.0,sen,Republican,Pat Roberts,MW,Technology
331,352,2019-11-12,MA,"$15,001 - $50,000",2020-01-06,75000.5,0.0869235587233755,55.0,sen,Republican,Pat Roberts,MW,Financial Services
332,353,2019-10-31,NFLX,"$1,001 - $15,000",2020-01-06,32500.5,0.168470068171603,67.0,sen,Republican,Pat Roberts,MW,Communication Services
333,354,2018-08-28,KSS,"$1,001 - $15,000",2020-01-13,8000.5,-0.4128312443187033,503.0,sen,Republican,Pat Roberts,MW,Consumer Cyclical
334,355,2018-02-05,ETY,"$15,001 - $50,000",2020-12-21,175000.5,0.0809859246565366,1050.0,sen,Republican,Pat Roberts,MW,Financial Services
335,356,2020-01-13,NFLX,"$15,001 - $50,000",2020-03-02,75000.5,0.1243065404699609,49.0,sen,Republican,Pat Roberts,MW,Communication Services
336,357,2020-02-11,NVDA,"$15,001 - $50,000",2020-03-02,32500.5,0.0318786724415656,20.0,sen,Republican,Pat Roberts,MW,Technology
337,358,2020-02-18,WMT,"$1,001 - $15,000",2020-03-09,8000.5,-0.0206469418040383,20.0,sen,Republican,Pat Roberts,MW,Consumer Defensive
338,359,2020-03-06,NFLX,"$100,001 - $250,000",2020-04-06,175000.5,0.0297855928612506,31.0,sen,Republican,Pat Roberts,MW,Communication Services
