,transaction_date,ticker,amount,sell_date,weight,gain,holding_time,type_y,party,name,region,sector
303,2018-01-05,BAC,"$1,001 - $15,000",2018-02-05,32500.5,-0.0023079358720837,31.0,sen,Republican,Pat Roberts,MW,Financial Services
304,2017-11-08,NFLX,"$15,001 - $50,000",2018-02-05,75000.5,0.2943391943943603,89.0,sen,Republican,Pat Roberts,MW,Communication Services
305,2018-02-05,FB,"$15,001 - $50,000",2018-02-05,32500.5,0.0,0.0,sen,Republican,Pat Roberts,MW,Communication Services
306,2018-01-25,AMZN,"$1,001 - $15,000",2018-02-05,8000.5,0.0087449103778239,11.0,sen,Republican,Pat Roberts,MW,Consumer Cyclical
307,2018-01-17,LMT,"$1,001 - $15,000",2018-02-05,32500.5,0.0047781346637634,19.0,sen,Republican,Pat Roberts,MW,Industrials
308,2018-02-05,AAPL,"$15,001 - $50,000",2018-02-05,75000.5,0.0,0.0,sen,Republican,Pat Roberts,MW,Technology
309,2018-02-05,NVDA,"$15,001 - $50,000",2018-02-05,32500.5,0.0,0.0,sen,Republican,Pat Roberts,MW,Technology
310,2018-02-05,NOC,"$50,001 - $100,000",2018-02-05,75000.5,0.0,0.0,sen,Republican,Pat Roberts,MW,Industrials
311,2016-11-14,COST,"$15,001 - $50,000",2018-02-05,32500.5,0.2024342386346114,448.0,sen,Republican,Pat Roberts,MW,Consumer Defensive
312,2018-02-05,AMZN,"$15,001 - $50,000",2018-02-05,8000.5,0.0,0.0,sen,Republican,Pat Roberts,MW,Consumer Cyclical
313,2018-02-05,BA,"$50,001 - $100,000",2018-02-05,32500.5,0.0,0.0,sen,Republican,Pat Roberts,MW,Industrials
314,2018-02-05,NFLX,"$50,001 - $100,000",2018-04-11,75000.5,0.1943287185887594,65.0,sen,Republican,Pat Roberts,MW,Communication Services
315,2017-11-07,CVX,"$1,001 - $15,000",2018-04-11,8000.5,0.0171443378783241,155.0,sen,Republican,Pat Roberts,MW,Energy
316,2018-04-25,NFLX,"$15,001 - $50,000",2018-06-22,75000.5,0.3444858163531735,58.0,sen,Republican,Pat Roberts,MW,Communication Services
317,2018-07-05,BAC,"$1,001 - $15,000",2018-07-24,8000.5,0.1042263552815282,19.0,sen,Republican,Pat Roberts,MW,Financial Services
318,2018-07-05,TGT,"$1,001 - $15,000",2018-07-18,8000.5,0.0039189472293089,13.0,sen,Republican,Pat Roberts,MW,Consumer Defensive
319,2018-07-05,BAC,"$1,001 - $15,000",2018-07-24,8000.5,0.1042263552815282,19.0,sen,Republican,Pat Roberts,MW,Financial Services
320,2018-04-25,NVDA,"$1,001 - $15,000",2018-07-30,75000.5,0.1267885200608774,96.0,sen,Republican,Pat Roberts,MW,Technology
321,2018-06-25,AMZN,"$15,001 - $50,000",2018-07-30,32500.5,0.0697892220095746,35.0,sen,Republican,Pat Roberts,MW,Consumer Cyclical
322,2018-01-04,JPM,"$15,001 - $50,000",2018-07-30,8000.5,0.0705245999343273,207.0,sen,Republican,Pat Roberts,MW,Financial Services
323,2018-01-03,DVN,"$1,001 - $15,000",2018-08-20,32500.5,-0.0393258487165401,229.0,sen,Republican,Pat Roberts,MW,Energy
324,2018-09-04,NOC,"$1,001 - $15,000",2019-06-21,175000.5,0.0823450706138734,290.0,sen,Republican,Pat Roberts,MW,Industrials
325,2018-10-12,FB,"$1,001 - $15,000",2019-06-21,75000.5,0.2432678064275686,252.0,sen,Republican,Pat Roberts,MW,Communication Services
326,2018-10-12,WMT,"$1,001 - $15,000",2019-06-21,75000.5,0.1721337423802617,252.0,sen,Republican,Pat Roberts,MW,Consumer Defensive
327,2019-08-14,AMZN,"$15,001 - $50,000",2019-10-01,8000.5,-0.0154909567594006,48.0,sen,Republican,Pat Roberts,MW,Consumer Cyclical
328,2019-10-03,AAPL,"$15,001 - $50,000",2019-10-15,32500.5,0.0656643398200344,12.0,sen,Republican,Pat Roberts,MW,Technology
329,2019-10-01,KTB,"$1,001 - $15,000",2019-10-17,8000.5,0.106095531078706,16.0,sen,Republican,Pat Roberts,MW,Consumer Cyclical
330,2019-10-01,NVDA,"$1,001 - $15,000",2020-01-06,32500.5,0.3624137790723779,97.0,sen,Republican,Pat Roberts,MW,Technology
331,2019-11-12,MA,"$15,001 - $50,000",2020-01-06,75000.5,0.0869235587233755,55.0,sen,Republican,Pat Roberts,MW,Financial Services
332,2019-10-31,NFLX,"$1,001 - $15,000",2020-01-06,32500.5,0.168470068171603,67.0,sen,Republican,Pat Roberts,MW,Communication Services
333,2018-08-28,KSS,"$1,001 - $15,000",2020-01-13,8000.5,-0.4128312443187033,503.0,sen,Republican,Pat Roberts,MW,Consumer Cyclical
334,2018-02-05,ETY,"$15,001 - $50,000",2020-12-21,175000.5,0.0809859246565366,1050.0,sen,Republican,Pat Roberts,MW,Financial Services
335,2020-01-13,NFLX,"$15,001 - $50,000",2020-03-02,75000.5,0.1243065404699609,49.0,sen,Republican,Pat Roberts,MW,Communication Services
336,2020-02-11,NVDA,"$15,001 - $50,000",2020-03-02,32500.5,0.0318786724415656,20.0,sen,Republican,Pat Roberts,MW,Technology
337,2020-02-18,WMT,"$1,001 - $15,000",2020-03-09,8000.5,-0.0206469418040383,20.0,sen,Republican,Pat Roberts,MW,Consumer Defensive
338,2020-03-06,NFLX,"$100,001 - $250,000",2020-04-06,175000.5,0.0297855928612506,31.0,sen,Republican,Pat Roberts,MW,Communication Services
339,2020-04-09,NFLX,"$50,001 - $100,000",2020-04-15,75000.5,0.1511383216303459,6.0,sen,Republican,Pat Roberts,MW,Communication Services
340,2020-04-16,NFLX,"$15,001 - $50,000",2020-04-17,32500.5,-0.0369105846870932,1.0,sen,Republican,Pat Roberts,MW,Communication Services
341,2020-03-06,NVDA,"$50,001 - $100,000",2020-04-24,75000.5,0.0885204745022109,49.0,sen,Republican,Pat Roberts,MW,Technology
342,2020-01-10,AMZN,"$15,001 - $50,000",2020-04-24,75000.5,0.2798805873941707,105.0,sen,Republican,Pat Roberts,MW,Consumer Cyclical
343,2020-04-07,TJX,"$1,001 - $15,000",2020-04-28,8000.5,0.0516281026490244,21.0,sen,Republican,Pat Roberts,MW,Consumer Cyclical
344,2020-06-30,AAL,"$1,001 - $15,000",2020-07-02,8000.5,-0.0436113013108899,2.0,sen,Republican,Pat Roberts,MW,Industrials
345,2020-04-29,MA,"$15,001 - $50,000",2020-07-02,75000.5,0.0660228094932483,64.0,sen,Republican,Pat Roberts,MW,Financial Services
346,2020-01-14,BABA,"$15,001 - $50,000",2020-07-02,32500.5,-0.0127599422471454,170.0,sen,Republican,Pat Roberts,MW,Consumer Cyclical
347,2020-03-24,WMT,"$1,001 - $15,000",2020-07-02,8000.5,0.036338349556934,100.0,sen,Republican,Pat Roberts,MW,Consumer Defensive
348,2020-04-27,AAPL,"$15,001 - $50,000",2020-07-31,75000.5,0.5010064215482091,95.0,sen,Republican,Pat Roberts,MW,Technology
