,last_name,first_name,middle_name,gender,type,party,state,district,senate_class,name
11546,Diaz-Balart,Lincoln,,M,rep,Republican,FL,21.0,,Lincoln Diaz-Balart
11547,Driehaus,Steve,,M,rep,Democrat,OH,1.0,,Steve Driehaus
11548,Edwards,Thomas,,M,rep,Democrat,TX,17.0,,Thomas Edwards
11549,Ehlers,Vernon,J.,M,rep,Republican,MI,3.0,,Vernon J. Ehlers
11550,Ellsworth,Brad,,M,rep,Democrat,IN,8.0,,Brad Ellsworth
11551,Etheridge,Bob,R.,M,rep,Democrat,NC,2.0,,Bob R. Etheridge
11552,Fallin,Mary,,F,rep,Republican,OK,5.0,,Mary Fallin
11553,Gordon,Barton,Jennings,M,rep,Democrat,TN,6.0,,Barton Jennings Gordon
11554,Griffith,Parker,,M,rep,Republican,AL,5.0,,Parker Griffith
11555,Hall,John,J.,M,rep,Democrat,NY,19.0,,John J. Hall
11556,Halvorson,Deborah,L.,F,rep,Democrat,IL,11.0,,Deborah L. Halvorson
11557,Hare,Phil,,M,rep,Democrat,IL,17.0,,Phil Hare
11558,Herseth Sandlin,Stephanie,,F,rep,Democrat,SD,0.0,,Stephanie Herseth Sandlin
11559,Hill,Baron,P.,M,rep,Democrat,IN,9.0,,Baron P. Hill
11560,Hodes,Paul,W.,M,rep,Democrat,NH,2.0,,Paul W. Hodes
11561,Hoekstra,Peter,,M,rep,Republican,MI,2.0,,Peter Hoekstra
11562,Inglis,Bob,,M,rep,Republican,SC,4.0,,Bob Inglis
11563,Kagen,Steve,,M,rep,Democrat,WI,8.0,,Steve Kagen
11564,Kanjorski,Paul,E.,M,rep,Democrat,PA,11.0,,Paul E. Kanjorski
11565,Kennedy,Patrick,Joseph,M,rep,Democrat,RI,1.0,,Patrick Joseph Kennedy
11566,Kilpatrick,Carolyn,Cheeks,F,rep,Democrat,MI,13.0,,Carolyn Cheeks Kilpatrick
11567,Kilroy,Mary Jo,,F,rep,Democrat,OH,15.0,,Mary Jo Kilroy
11568,Klein,Ron,,M,rep,Democrat,FL,22.0,,Ron Klein
11569,Kosmas,Suzanne,M.,F,rep,Democrat,FL,24.0,,Suzanne M. Kosmas
11570,Kratovil,Frank,,M,rep,Democrat,MD,1.0,,Frank Kratovil
11571,Linder,John,,M,rep,Republican,GA,7.0,,John Linder
11572,Markey,Betsy,,F,rep,Democrat,CO,4.0,,Betsy Markey
11573,Marshall,James,,M,rep,Democrat,GA,8.0,,James Marshall
11574,Massa,Eric,J. J.,M,rep,Democrat,NY,29.0,,Eric J. J. Massa
11575,McHugh,John,M.,M,rep,Republican,NY,23.0,,John M. McHugh
11576,McMahon,Michael,E.,M,rep,Democrat,NY,13.0,,Michael E. McMahon
11577,Meek,Kendrick,Brett,M,rep,Democrat,FL,17.0,,Kendrick Brett Meek
11578,Melancon,Charles,J.,M,rep,Democrat,LA,3.0,,Charles J. Melancon
11579,Minnick,Walter,,M,rep,Democrat,ID,1.0,,Walter Minnick
11580,Mitchell,Harry,E.,M,rep,Democrat,AZ,5.0,,Harry E. Mitchell
11581,Mollohan,Alan,B.,M,rep,Democrat,WV,1.0,,Alan B. Mollohan
11582,Moore,Dennis,,M,rep,Democrat,KS,3.0,,Dennis Moore
11583,Murphy,Patrick,J.,M,rep,Democrat,PA,8.0,,Patrick J. Murphy
11584,Murtha,John,P.,M,rep,Democrat,PA,12.0,,John P. Murtha
11585,Nye,Glenn,C.,M,rep,Democrat,VA,2.0,,Glenn C. Nye
11586,Oberstar,James,L.,M,rep,Democrat,MN,8.0,,James L. Oberstar
11587,Obey,David,Ross,M,rep,Democrat,WI,7.0,,David Ross Obey
11588,Ortiz,Solomon,P.,M,rep,Democrat,TX,27.0,,Solomon P. Ortiz
11589,Perriello,Thomas,S. P.,M,rep,Democrat,VA,5.0,,Thomas S. P. Perriello
11590,Pomeroy,Earl,Ralph,M,rep,Democrat,ND,0.0,,Earl Ralph Pomeroy
11591,Putnam,Adam,H.,M,rep,Republican,FL,12.0,,Adam H. Putnam
11592,Radanovich,George,P.,M,rep,Republican,CA,19.0,,George P. Radanovich
11593,Rodriguez,Ciro,D.,M,rep,Democrat,TX,23.0,,Ciro D. Rodriguez
11594,Salazar,John,Tony,M,rep,Democrat,CO,3.0,,John Tony Salazar
11595,Schauer,Mark,H.,M,rep,Democrat,MI,7.0,,Mark H. Schauer
11596,Sestak,Joe,,M,rep,Democrat,PA,7.0,,Joe Sestak
11597,Shadegg,John,B.,M,rep,Republican,AZ,3.0,,John B. Shadegg
11598,Skelton,Ike,,M,rep,Democrat,MO,4.0,,Ike Skelton
11599,Snyder,Victor,F.,M,rep,Democrat,AR,2.0,,Victor F. Snyder
11600,Solis,Hilda,L.,F,rep,Democrat,CA,32.0,,Hilda L. Solis
11601,Souder,Mark,Edward,M,rep,Republican,IN,3.0,,Mark Edward Souder
11602,Space,Zachary,T.,M,rep,Democrat,OH,18.0,,Zachary T. Space
11603,Spratt,John,McKee,M,rep,Democrat,SC,5.0,,John McKee Spratt
11604,Stupak,Bart,T.,M,rep,Democrat,MI,1.0,,Bart T. Stupak
11605,Tanner,John,S.,M,rep,Democrat,TN,8.0,,John S. Tanner
11606,Tauscher,Ellen,O.,F,rep,Democrat,CA,10.0,,Ellen O. Tauscher
11607,Taylor,Gene,,M,rep,Democrat,MS,4.0,,Gene Taylor
11608,Teague,Harry,,M,rep,Democrat,NM,2.0,,Harry Teague
11609,Tiahrt,Todd,,M,rep,Republican,KS,4.0,,Todd Tiahrt
11610,Wamp,Zach,,M,rep,Republican,TN,3.0,,Zach Wamp
11611,Watson,Diane,E.,F,rep,Democrat,CA,33.0,,Diane E. Watson
11612,Wexler,Robert,,M,rep,Democrat,FL,19.0,,Robert Wexler
11613,Wilson,Charles,A.,M,rep,Democrat,OH,6.0,,Charles A. Wilson
11616,Murphy,Scott,,M,rep,Democrat,NY,20.0,,Scott Murphy
11619,Djou,Charles,,M,rep,Republican,HI,1.0,,Charles Djou
11621,Cardoza,Dennis,A.,M,rep,Democrat,CA,18.0,,Dennis A. Cardoza
11622,Davis,Geoff,,M,rep,Republican,KY,4.0,,Geoff Davis
11623,Giffords,Gabrielle,,F,rep,Democrat,AZ,8.0,,Gabrielle Giffords
11624,Harman,Jane,,F,rep,Democrat,CA,36.0,,Jane Harman
11625,Inslee,Jay,,M,rep,Democrat,WA,1.0,,Jay Inslee
11626,Lee,Christopher,John,M,rep,Republican,NY,26.0,,Christopher John Lee
11627,McCotter,Thaddeus,G.,M,rep,Republican,MI,11.0,,Thaddeus G. McCotter
11628,Payne,Donald,M.,M,rep,Democrat,NJ,10.0,,Donald M. Payne
11629,Weiner,Anthony,David,M,rep,Democrat,NY,9.0,,Anthony David Weiner
11630,Wu,David,,M,rep,Democrat,OR,1.0,,David Wu
11631,Jackson,Jesse,Louis,M,rep,Democrat,IL,2.0,,Jesse Louis Jackson
11632,Filner,Bob,,M,rep,Democrat,CA,51.0,,Bob Filner
11646,Ackerman,Gary,L.,M,rep,Democrat,NY,5.0,,Gary L. Ackerman
11647,Adams,Sandy,,F,rep,Republican,FL,24.0,,Sandy Adams
11648,Akin,W.,Todd,M,rep,Republican,MO,2.0,,W. Todd Akin
11649,Altmire,Jason,,M,rep,Democrat,PA,4.0,,Jason Altmire
11650,Austria,Steve,,M,rep,Republican,OH,7.0,,Steve Austria
11651,Baca,Joe,,M,rep,Democrat,CA,43.0,,Joe Baca
11652,Bartlett,Roscoe,G.,M,rep,Republican,MD,6.0,,Roscoe G. Bartlett
11653,Bass,Charles,F.,M,rep,Republican,NH,2.0,,Charles F. Bass
11654,Berg,Rick,,M,rep,Republican,ND,0.0,,Rick Berg
11655,Berkley,Shelley,,F,rep,Democrat,NV,1.0,,Shelley Berkley
11656,Berman,Howard,L.,M,rep,Democrat,CA,28.0,,Howard L. Berman
11657,Biggert,Judy,,F,rep,Republican,IL,13.0,,Judy Biggert
11658,Bilbray,Brian,P.,M,rep,Republican,CA,50.0,,Brian P. Bilbray
11659,Bono Mack,Mary,Whitaker,F,rep,Republican,CA,45.0,,Mary Whitaker Bono Mack
11660,Boren,Dan,,M,rep,Democrat,OK,2.0,,Dan Boren
11661,Boswell,Leonard,L.,M,rep,Democrat,IA,3.0,,Leonard L. Boswell
11662,Buerkle,Ann Marie,,F,rep,Republican,NY,25.0,,Ann Marie Buerkle
11663,Burton,Dan,L.,M,rep,Republican,IN,5.0,,Dan L. Burton
11664,Canseco,Francisco,,M,rep,Republican,TX,23.0,,Francisco Canseco
11665,Carnahan,Russ,,M,rep,Democrat,MO,3.0,,Russ Carnahan
11666,Chandler,Ben,,M,rep,Democrat,KY,6.0,,Ben Chandler
11667,Clarke,Hansen,,M,rep,Democrat,MI,13.0,,Hansen Clarke
11668,Costello,Jerry,F.,M,rep,Democrat,IL,12.0,,Jerry F. Costello
11669,Cravaack,Chip,,M,rep,Republican,MN,8.0,,Chip Cravaack
11670,Critz,Mark,S.,M,rep,Democrat,PA,12.0,,Mark S. Critz
11671,Dicks,Norman,D.,M,rep,Democrat,WA,6.0,,Norman D. Dicks
11672,Dreier,David,T.,M,rep,Republican,CA,26.0,,David T. Dreier
11673,Frank,Barney,,M,rep,Democrat,MA,4.0,,Barney Frank
11674,Gallegly,Elton,W.,M,rep,Republican,CA,24.0,,Elton W. Gallegly
11675,Gonzalez,Charles,A.,M,rep,Democrat,TX,20.0,,Charles A. Gonzalez
11676,Hayworth,Nan,,F,rep,Republican,NY,19.0,,Nan Hayworth
11677,Herger,Walter,,M,rep,Republican,CA,2.0,,Walter Herger
11678,Hinchey,Maurice,D.,M,rep,Democrat,NY,22.0,,Maurice D. Hinchey
11679,Holden,Tim,,M,rep,Democrat,PA,17.0,,Tim Holden
11680,Johnson,Timothy,V.,M,rep,Republican,IL,15.0,,Timothy V. Johnson
11681,Kildee,Dale,E.,M,rep,Democrat,MI,5.0,,Dale E. Kildee
11682,Kissell,Larry,,M,rep,Democrat,NC,8.0,,Larry Kissell
11683,Kucinich,Dennis,J.,M,rep,Democrat,OH,10.0,,Dennis J. Kucinich
11684,LaTourette,Steven,C.,M,rep,Republican,OH,14.0,,Steven C. LaTourette
11685,Landry,Jeff,M.,M,rep,Republican,LA,3.0,,Jeff M. Landry
11686,Lewis,Jerry,,M,rep,Republican,CA,41.0,,Jerry Lewis
11687,Lungren,Daniel,E.,M,rep,Republican,CA,3.0,,Daniel E. Lungren
11688,Mack,Connie,,M,rep,Republican,FL,14.0,,Connie Mack
11689,Manzullo,Donald,A.,M,rep,Republican,IL,16.0,,Donald A. Manzullo
11690,Miller,R.,Bradley,M,rep,Democrat,NC,13.0,,R. Bradley Miller
11691,Myrick,Sue,W.,F,rep,Republican,NC,9.0,,Sue W. Myrick
11692,Olver,John,W.,M,rep,Democrat,MA,1.0,,John W. Olver
11693,Paul,Ronald,E.,M,rep,Republican,TX,14.0,,Ronald E. Paul
11694,Pence,Mike,,M,rep,Republican,IN,6.0,,Mike Pence
11695,Platts,Todd,R.,M,rep,Republican,PA,19.0,,Todd R. Platts
11696,Quayle,Ben,,M,rep,Republican,AZ,3.0,,Ben Quayle
11697,Rehberg,Dennis,,M,rep,Republican,MT,0.0,,Dennis Rehberg
11698,Reyes,Silvestre,,M,rep,Democrat,TX,16.0,,Silvestre Reyes
11699,Richardson,Laura,,F,rep,Democrat,CA,37.0,,Laura Richardson
11700,Rivera,David,,M,rep,Republican,FL,25.0,,David Rivera
11701,Ross,Mike,,M,rep,Democrat,AR,4.0,,Mike Ross
11702,Rothman,Steven,R.,M,rep,Democrat,NJ,9.0,,Steven R. Rothman
11703,Schilling,Robert,T.,M,rep,Republican,IL,17.0,,Robert T. Schilling
11704,Schmidt,Jean,,F,rep,Republican,OH,2.0,,Jean Schmidt
11705,Shuler,Heath,,M,rep,Democrat,NC,11.0,,Heath Shuler
11706,Stark,Fortney,H.,M,rep,Democrat,CA,13.0,,Fortney H. Stark
11707,Stearns,Clifford,B.,M,rep,Republican,FL,6.0,,Clifford B. Stearns
11708,Sullivan,John,A.,M,rep,Republican,OK,1.0,,John A. Sullivan
11709,Sutton,Betty,,F,rep,Democrat,OH,13.0,,Betty Sutton
11710,Towns,Edolphus,,M,rep,Democrat,NY,10.0,,Edolphus Towns
11711,Walsh,Joe,,M,rep,Republican,IL,8.0,,Joe Walsh
11712,West,Allen,,M,rep,Republican,FL,22.0,,Allen West
11713,Woolsey,Lynn,C.,F,rep,Democrat,CA,6.0,,Lynn C. Woolsey
11714,Hochul,Kathleen,C.,F,rep,Democrat,NY,26.0,,Kathleen C. Hochul
11715,Turner,Robert,L.,M,rep,Republican,NY,9.0,,Robert L. Turner
11716,Curson,David,Alan,M,rep,Democrat,MI,11.0,,David Alan Curson
11718,Emerson,Jo Ann,H.,F,rep,Republican,MO,8.0,,Jo Ann H. Emerson
11722,Bonner,Jo,,M,rep,Republican,AL,1.0,,Jo Bonner
11723,Alexander,Rodney,M.,M,rep,Republican,LA,5.0,,Rodney M. Alexander
11724,Young,C.,W. Bill,M,rep,Republican,FL,13.0,,C. W. Bill Young
11726,Watt,Melvin,L.,M,rep,Democrat,NC,12.0,,Melvin L. Watt
11727,Radel,Trey,,M,rep,Republican,FL,19.0,,Trey Radel
11729,Andrews,Robert,E.,M,rep,Democrat,NJ,1.0,,Robert E. Andrews
11730,Cantor,Eric,I.,M,rep,Republican,VA,7.0,,Eric I. Cantor
11741,Bachmann,Michele,Marie,F,rep,Republican,MN,6.0,,Michele Marie Bachmann
11742,Bachus,Spencer,Thomas,M,rep,Republican,AL,6.0,,Spencer Thomas Bachus
11743,Barrow,John,,M,rep,Democrat,GA,12.0,,John Barrow
11744,Bishop,Timothy,H.,M,rep,Democrat,NY,1.0,,Timothy H. Bishop
11745,Braley,Bruce,L.,M,rep,Democrat,IA,1.0,,Bruce L. Braley
11746,Broun,Paul,C.,M,rep,Republican,GA,10.0,,Paul C. Broun
11747,Camp,Dave,Lee,M,rep,Republican,MI,4.0,,Dave Lee Camp
11748,Campbell,John,Bayard Taylor,M,rep,Republican,CA,45.0,,John Bayard Taylor Campbell
11749,Christensen,Donna,M.,F,rep,Democrat,VI,0.0,,Donna M. Christensen
11751,Dingell,John,D.,M,rep,Democrat,MI,12.0,,John D. Dingell
11752,Faleomavaega,Eni,F. H.,M,rep,Democrat,AS,0.0,,Eni F. H. Faleomavaega
11753,Gerlach,Jim,,M,rep,Republican,PA,6.0,,Jim Gerlach
11754,Gingrey,Phil,,M,rep,Republican,GA,11.0,,Phil Gingrey
11755,Griffin,Tim,,M,rep,Republican,AR,2.0,,Tim Griffin
11756,Hall,Ralph,M.,M,rep,Republican,TX,4.0,,Ralph M. Hall
11757,Hastings,Doc,,M,rep,Republican,WA,4.0,,Doc Hastings
11758,Holt,Rush,D.,M,rep,Democrat,NJ,12.0,,Rush D. Holt
11759,Kingston,Jack,,M,rep,Republican,GA,1.0,,Jack Kingston
11760,Latham,Tom,P.,M,rep,Republican,IA,3.0,,Tom P. Latham
11761,Matheson,Jim,,M,rep,Democrat,UT,4.0,,Jim Matheson
11762,McCarthy,Carolyn,,F,rep,Democrat,NY,4.0,,Carolyn McCarthy
11763,McIntyre,Mike,,M,rep,Democrat,NC,7.0,,Mike McIntyre
11764,McKeon,Howard,P.,M,rep,Republican,CA,25.0,,Howard P. McKeon
11765,Michaud,Michael,H.,M,rep,Democrat,ME,2.0,,Michael H. Michaud
11766,Miller,Gary,G.,M,rep,Republican,CA,31.0,,Gary G. Miller
11767,Miller,George,,M,rep,Democrat,CA,11.0,,George Miller
11768,Moran,James,P.,M,rep,Democrat,VA,8.0,,James P. Moran
11769,Owens,William,L.,M,rep,Democrat,NY,21.0,,William L. Owens
11770,Pastor,Ed,,M,rep,Democrat,AZ,7.0,,Ed Pastor
11771,Petri,Thomas,E.,M,rep,Republican,WI,6.0,,Thomas E. Petri
11772,Rahall,Nick,J.,M,rep,Democrat,WV,3.0,,Nick J. Rahall
11773,Rogers,Mike,,M,rep,Republican,MI,8.0,,Mike Rogers
11774,Runyan,Jon,,M,rep,Republican,NJ,3.0,,Jon Runyan
11775,Schwartz,Allyson,Y.,F,rep,Democrat,PA,13.0,,Allyson Y. Schwartz
11776,Southerland,Steve,,M,rep,Republican,FL,2.0,,Steve Southerland
11777,Terry,Lee,R.,M,rep,Republican,NE,2.0,,Lee R. Terry
11778,Tierney,John,F.,M,rep,Democrat,MA,6.0,,John F. Tierney
11779,Waxman,Henry,A.,M,rep,Democrat,CA,33.0,,Henry A. Waxman
11780,Wolf,Frank,R.,M,rep,Republican,VA,10.0,,Frank R. Wolf
11781,Barber,Ron,,M,rep,Democrat,AZ,2.0,,Ron Barber
11782,Stockman,Steve,,M,rep,Republican,TX,36.0,,Steve Stockman
11783,Maffei,Daniel,B.,M,rep,Democrat,NY,24.0,,Daniel B. Maffei
11784,Negrete McLeod,Gloria,,F,rep,Democrat,CA,35.0,,Gloria Negrete McLeod
11785,Garcia,Joe,,M,rep,Democrat,FL,26.0,,Joe Garcia
11786,Enyart,William,L.,M,rep,Democrat,IL,12.0,,William L. Enyart
11787,Bentivolio,Kerry,L.,M,rep,Republican,MI,11.0,,Kerry L. Bentivolio
11788,Gallego,Pete,P.,M,rep,Democrat,TX,23.0,,Pete P. Gallego
11789,McAllister,Vance,,M,rep,Republican,LA,5.0,,Vance McAllister
11791,Grimm,Michael,G.,M,rep,Republican,NY,11.0,,Michael G. Grimm
11792,Coble,Howard,,M,rep,Republican,NC,6.0,,Howard Coble
11794,Nunnelee,Alan,,M,rep,Republican,MS,1.0,,Alan Nunnelee
11795,Schock,Aaron,,M,rep,Republican,IL,18.0,,Aaron Schock
11796,Boehner,John,A.,M,rep,Republican,OH,8.0,,John A. Boehner
11797,Fattah,Chaka,,M,rep,Democrat,PA,2.0,,Chaka Fattah
11798,Whitfield,Ed,,M,rep,Republican,KY,1.0,,Ed Whitfield
11799,Takai,Mark,,M,rep,Democrat,HI,1.0,,Mark Takai
11800,Hahn,Janice,,F,rep,Democrat,CA,44.0,,Janice Hahn
11801,Miller,Candice,S.,F,rep,Republican,MI,10.0,,Candice S. Miller
11809,Benishek,Dan,,M,rep,Republican,MI,1.0,,Dan Benishek
11810,Boustany,Charles,W.,M,rep,Republican,LA,3.0,,Charles W. Boustany
11811,Brown,Corrine,,F,rep,Democrat,FL,5.0,,Corrine Brown
11812,Capps,Lois,,F,rep,Democrat,CA,24.0,,Lois Capps
11813,Carney,John,C.,M,rep,Democrat,DE,0.0,,John C. Carney
11814,Crenshaw,Ander,,M,rep,Republican,FL,4.0,,Ander Crenshaw
11815,Edwards,Donna,F.,F,rep,Democrat,MD,4.0,,Donna F. Edwards
11816,Ellmers,Renee,L.,F,rep,Republican,NC,2.0,,Renee L. Ellmers
11817,Farr,Sam,,M,rep,Democrat,CA,20.0,,Sam Farr
11818,Fincher,Stephen,Lee,M,rep,Republican,TN,8.0,,Stephen Lee Fincher
11819,Fitzpatrick,Michael,G.,M,rep,Republican,PA,8.0,,Michael G. Fitzpatrick
11820,Fleming,John,,M,rep,Republican,LA,4.0,,John Fleming
11821,Forbes,J.,Randy,M,rep,Republican,VA,4.0,,J. Randy Forbes
11822,Garrett,Scott,,M,rep,Republican,NJ,5.0,,Scott Garrett
11823,Gibson,Christopher,P.,M,rep,Republican,NY,19.0,,Christopher P. Gibson
11824,Hanna,Richard,L.,M,rep,Republican,NY,22.0,,Richard L. Hanna
11825,Heck,Joseph,J.,M,rep,Republican,NV,3.0,,Joseph J. Heck
11826,Hinojosa,Rubén,E.,M,rep,Democrat,TX,15.0,,Rubén E. Hinojosa
11827,Honda,Michael,M.,M,rep,Democrat,CA,17.0,,Michael M. Honda
11828,Huelskamp,Tim,,M,rep,Republican,KS,1.0,,Tim Huelskamp
11829,Hurt,Robert,,M,rep,Republican,VA,5.0,,Robert Hurt
11830,Israel,Steve,J.,M,rep,Democrat,NY,3.0,,Steve J. Israel
11831,Kline,John,Paul,M,rep,Republican,MN,2.0,,John Paul Kline
11832,McDermott,Jim,A.,M,rep,Democrat,WA,7.0,,Jim A. McDermott
11833,Mica,John,L.,M,rep,Republican,FL,7.0,,John L. Mica
11834,Miller,Jeff,,M,rep,Republican,FL,1.0,,Jeff Miller
11835,Neugebauer,Randy,,M,rep,Republican,TX,19.0,,Randy Neugebauer
11836,Nugent,Richard,B.,M,rep,Republican,FL,11.0,,Richard B. Nugent
11837,Pierluisi,Pedro,R.,M,rep,Democrat,PR,0.0,,Pedro R. Pierluisi
11838,Pitts,Joseph,R.,M,rep,Republican,PA,16.0,,Joseph R. Pitts
11839,Rangel,Charles,B.,M,rep,Democrat,NY,13.0,,Charles B. Rangel
11840,Ribble,Reid,J.,M,rep,Republican,WI,8.0,,Reid J. Ribble
11841,Rigell,Edward,Scott,M,rep,Republican,VA,2.0,,Edward Scott Rigell
11842,Sanchez,Loretta,B.,F,rep,Democrat,CA,46.0,,Loretta B. Sanchez
11843,Stutzman,Marlin,A.,M,rep,Republican,IN,3.0,,Marlin A. Stutzman
11844,Westmoreland,Lynn,A.,M,rep,Republican,GA,3.0,,Lynn A. Westmoreland
11845,Salmon,Matt,,M,rep,Republican,AZ,5.0,,Matt Salmon
11846,Grayson,Alan,,M,rep,Democrat,FL,9.0,,Alan Grayson
11847,Murphy,Patrick,,M,rep,Democrat,FL,18.0,,Patrick Murphy
11848,Jolly,David,W.,M,rep,Republican,FL,13.0,,David W. Jolly
11849,Clawson,Curtis,,M,rep,Republican,FL,19.0,,Curtis Clawson
11850,Dold,Bob,,M,rep,Republican,IL,10.0,,Bob Dold
11851,Guinta,Frank,,M,rep,Republican,NH,1.0,,Frank Guinta
11852,Graham,Gwen,,F,rep,Democrat,FL,2.0,,Gwen Graham
11853,Ashford,Brad,,M,rep,Democrat,NE,2.0,,Brad Ashford
11854,Hardy,Cresent,,M,rep,Republican,NV,4.0,,Cresent Hardy
11855,Pompeo,Mike,,M,rep,Republican,KS,4.0,,Mike Pompeo
11856,Becerra,Xavier,,M,rep,Democrat,CA,34.0,,Xavier Becerra
11858,Price,Tom,,M,rep,Republican,GA,6.0,,Tom Price
11859,Mulvaney,Mick,,M,rep,Republican,SC,5.0,,Mick Mulvaney
11860,Zinke,Ryan,,M,rep,Republican,MT,0.0,,Ryan Zinke
11861,Chaffetz,Jason,,M,rep,Republican,UT,3.0,,Jason Chaffetz
11862,Murphy,Tim,,M,rep,Republican,PA,18.0,,Tim Murphy
11863,Conyers,John,,M,rep,Democrat,MI,13.0,,John Conyers
11864,Franks,Trent,,M,rep,Republican,AZ,8.0,,Trent Franks
11867,Tiberi,Patrick,J.,M,rep,Republican,OH,12.0,,Patrick J. Tiberi
11868,Slaughter,Louise,McIntosh,F,rep,Democrat,NY,25.0,,Louise McIntosh Slaughter
11870,Farenthold,Blake,,M,rep,Republican,TX,27.0,,Blake Farenthold
11871,Meehan,Patrick,,M,rep,Republican,PA,7.0,,Patrick Meehan
11872,Bridenstine,Jim,,M,rep,Republican,OK,1.0,,Jim Bridenstine
11873,Dent,Charles,W.,M,rep,Republican,PA,15.0,,Charles W. Dent
11875,DeSantis,Ron,,M,rep,Republican,FL,6.0,,Ron DeSantis
11876,Jenkins,Evan,,M,rep,Republican,WV,3.0,,Evan Jenkins
11878,Lujan Grisham,Michelle,,F,rep,Democrat,NM,1.0,,Michelle Lujan Grisham
11883,Barletta,Lou,,M,rep,Republican,PA,11.0,,Lou Barletta
11884,Barton,Joe,Linus,M,rep,Republican,TX,6.0,,Joe Linus Barton
11885,Black,Diane,,F,rep,Republican,TN,6.0,,Diane Black
11886,Bordallo,Madeleine,Z.,F,rep,Democrat,GU,0.0,,Madeleine Z. Bordallo
11887,Brady,Robert,Alan,M,rep,Democrat,PA,1.0,,Robert Alan Brady
11888,Capuano,Michael,E.,M,rep,Democrat,MA,7.0,,Michael E. Capuano
11889,Coffman,Mike,,M,rep,Republican,CO,6.0,,Mike Coffman
11890,Crowley,Joseph,,M,rep,Democrat,NY,14.0,,Joseph Crowley
11891,Culberson,John,Abney,M,rep,Republican,TX,7.0,,John Abney Culberson
11892,Denham,Jeff,,M,rep,Republican,CA,10.0,,Jeff Denham
11894,Duncan,John,J.,M,rep,Republican,TN,2.0,,John J. Duncan
11895,Ellison,Keith,Maurice,M,rep,Democrat,MN,5.0,,Keith Maurice Ellison
11897,Frelinghuysen,Rodney,P.,M,rep,Republican,NJ,11.0,,Rodney P. Frelinghuysen
11898,Goodlatte,Bob,W.,M,rep,Republican,VA,6.0,,Bob W. Goodlatte
11899,Gowdy,Trey,,M,rep,Republican,SC,4.0,,Trey Gowdy
11900,Green,Gene,Eugene,M,rep,Democrat,TX,29.0,,Gene Eugene Green
11901,Gutiérrez,Luis,V.,M,rep,Democrat,IL,4.0,,Luis V. Gutiérrez
11902,Harper,Gregg,,M,rep,Republican,MS,3.0,,Gregg Harper
11903,Hensarling,Jeb,,M,rep,Republican,TX,5.0,,Jeb Hensarling
11904,Hultgren,Randy,,M,rep,Republican,IL,14.0,,Randy Hultgren
11905,Jenkins,Lynn,,F,rep,Republican,KS,2.0,,Lynn Jenkins
11906,Johnson,Sam,Robert,M,rep,Republican,TX,3.0,,Sam Robert Johnson
11907,Labrador,Raúl,R.,M,rep,Republican,ID,1.0,,Raúl R. Labrador
11908,Lance,Leonard,,M,rep,Republican,NJ,7.0,,Leonard Lance
11909,Levin,Sander,M.,M,rep,Democrat,MI,9.0,,Sander M. Levin
11910,LoBiondo,Frank,A.,M,rep,Republican,NJ,2.0,,Frank A. LoBiondo
11911,Noem,Kristi,L.,F,rep,Republican,SD,0.0,,Kristi L. Noem
11912,Paulsen,Erik,,M,rep,Republican,MN,3.0,,Erik Paulsen
11913,Pearce,Stevan,E.,M,rep,Republican,NM,2.0,,Stevan E. Pearce
11914,Poe,Ted,,M,rep,Republican,TX,2.0,,Ted Poe
11915,Polis,Jared,,M,rep,Democrat,CO,2.0,,Jared Polis
11916,Reichert,David,G.,M,rep,Republican,WA,8.0,,David G. Reichert
11917,Renacci,James,B.,M,rep,Republican,OH,16.0,,James B. Renacci
11918,Rohrabacher,Dana,T.,M,rep,Republican,CA,48.0,,Dana T. Rohrabacher
11919,Rokita,Todd,,M,rep,Republican,IN,4.0,,Todd Rokita
11920,Rooney,Thomas,J.,M,rep,Republican,FL,17.0,,Thomas J. Rooney
11921,Ros-Lehtinen,Ileana,,F,rep,Republican,FL,27.0,,Ileana Ros-Lehtinen
11922,Roskam,Peter,J.,M,rep,Republican,IL,6.0,,Peter J. Roskam
11923,Ross,Dennis,A.,M,rep,Republican,FL,15.0,,Dennis A. Ross
11924,Royce,Edward,R.,M,rep,Republican,CA,39.0,,Edward R. Royce
11925,Ryan,Paul,D.,M,rep,Republican,WI,1.0,,Paul D. Ryan
11926,Shuster,Bill,,M,rep,Republican,PA,9.0,,Bill Shuster
11927,Smith,Lamar,S.,M,rep,Republican,TX,21.0,,Lamar S. Smith
11928,Tsongas,Niki,S.,F,rep,Democrat,MA,3.0,,Niki S. Tsongas
11929,Walz,Timothy,James,M,rep,Democrat,MN,1.0,,Timothy James Walz
11930,Yoder,Kevin,,M,rep,Republican,KS,3.0,,Kevin Yoder
11932,Esty,Elizabeth,H.,F,rep,Democrat,CT,5.0,,Elizabeth H. Esty
11933,Messer,Luke,,M,rep,Republican,IN,6.0,,Luke Messer
11934,Delaney,John,K.,M,rep,Democrat,MD,6.0,,John K. Delaney
11935,Nolan,Richard,M.,M,rep,Democrat,MN,8.0,,Richard M. Nolan
11936,Pittenger,Robert,,M,rep,Republican,NC,9.0,,Robert Pittenger
11938,Rothfus,Keith,J.,M,rep,Republican,PA,12.0,,Keith J. Rothfus
11939,O’Rourke,Beto,,M,rep,Democrat,TX,16.0,,Beto O’Rourke
